userid,dbid,toplevel,queryid,query,plans,total_plan_time,min_plan_time,max_plan_time,mean_plan_time,stddev_plan_time,calls,total_exec_time,min_exec_time,max_exec_time,mean_exec_time,stddev_exec_time,rows,shared_blks_hit,shared_blks_read,shared_blks_dirtied,shared_blks_written,local_blks_hit,local_blks_read,local_blks_dirtied,local_blks_written,temp_blks_read,temp_blks_written,blk_read_time,blk_write_time,temp_blk_read_time,temp_blk_write_time,wal_records,wal_fpi,wal_bytes,jit_functions,jit_generation_time,jit_inlining_count,jit_inlining_time,jit_optimization_count,jit_optimization_time,jit_emission_count,jit_emission_time
16384,16385,f,-3982297557770393620,SELECT EXISTS(SELECT $1 FROM public.view_riksdagen_vote_data_ballot_party_summary LIMIT $2),1,0.110046,0.110046,0.110046,0.110046,0,1,0.0033060000000000003,0.0033060000000000003,0.0033060000000000003,0.0033060000000000003,0,1,5,5,0,0,0,0,0,0,0,0,0.044845,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16384,16385,f,810805325952933870,COPY  ( SELECT * FROM public.view_riksdagen_politician_document_daily_summary ORDER BY random ( ) LIMIT $1 ) TO STDOUT WITH CSV HEADER,1,0.03747,0.03747,0.03747,0.03747,0,1,0.000821,0.000821,0.000821,0.000821,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,16385,f,-517765581262236750,"CREATE FUNCTION vector_send(vector) RETURNS bytea
	AS '$libdir/vector' LANGUAGE C IMMUTABLE STRICT PARALLEL SAFE",0,0,0,0,0,0,1,0.100629,0.100629,0.100629,0.100629,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,1321,0,0,0,0,0,0,0,0
10,16385,t,7526221606147964577,COMMENT ON COLUMN public.document_activity_data.created_date IS 'DATA.Public GDPR.NA',0,0,0,0,0,0,1,0.113493,0.113493,0.113493,0.113493,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,159,0,0,0,0,0,0,0,0
10,16385,t,-6453501309338836513,COMMENT ON COLUMN public.document_status_container.document_reference_container_0 IS 'DATA.Public GDPR.NA',0,0,0,0,0,0,1,0.122539,0.122539,0.122539,0.122539,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,159,0,0,0,0,0,0,0,0
10,16385,t,-1018532696638072346,COMMENT ON COLUMN public.indicators_element.per_page IS 'DATA.Public GDPR.NA',0,0,0,0,0,0,1,0.116358,0.116358,0.116358,0.116358,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,159,0,0,0,0,0,0,0,0
10,16385,t,3275547152239098790,"CREATE TABLE public.vote_meta_data (
    hjid bigint NOT NULL,
    ballot_type character varying(255),
    group_behavior character varying(255),
    outcome character varying(255),
    proffessional_behavior character varying(255),
    target character varying(255)
)",0,0,0,0,0,0,1,1.425131,1.425131,1.425131,1.425131,0,0,260,0,2,2,0,0,0,0,0,0,0,0.033312,0,0,104,1,15015,0,0,0,0,0,0,0,0
10,16385,t,3625496486529223945,"CREATE SEQUENCE public.jv_snapshot_pk_seq
    START WITH 1
    INCREMENT BY 1
    NO MINVALUE
    NO MAXVALUE
    CACHE 1",0,0,0,0,0,0,1,0.291606,0.291606,0.291606,0.291606,0,0,72,0,2,2,0,0,0,0,0,0,0,0.023434,0,0,36,0,3760,0,0,0,0,0,0,0,0
10,16385,t,6790080763345563349,COMMENT ON COLUMN public.document_element.sub_type IS 'DATA.Public GDPR.NA',0,0,0,0,0,0,1,0.105618,0.105618,0.105618,0.105618,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,159,0,0,0,0,0,0,0,0
16384,16385,t,3162368767594316536,COPY  ( SELECT * FROM public.document_activity_data ORDER BY random ( ) LIMIT 0 ) TO STDOUT CSV HEADER,0,0,0,0,0,0,1,0.075301,0.075301,0.075301,0.075301,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,16385,f,4590581050252454112,"-- private functions

CREATE FUNCTION vector_lt(vector, vector) RETURNS bool
	AS '$libdir/vector' LANGUAGE C IMMUTABLE STRICT PARALLEL SAFE",0,0,0,0,0,0,1,0.146425,0.146425,0.146425,0.146425,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,1323,0,0,0,0,0,0,0,0
10,16385,t,-8058332259488759219,"ALTER TABLE ONLY public.document_activity_container
    ADD CONSTRAINT document_activity_container_pkey PRIMARY KEY (hjid)",0,0,0,0,0,0,1,0.746505,0.746505,0.746505,0.746505,0,0,93,0,1,1,0,0,0,0,0,0,0,0.012734,0,0,28,1,2793,0,0,0,0,0,0,0,0
10,16385,t,-1402580842443931954,"ALTER TABLE ONLY public.application_action_event
    ADD CONSTRAINT fk_nlqlshlogsx2g8u5d3y28my28 FOREIGN KEY (events_application_session_h_0) REFERENCES public.application_session(hjid)",0,0,0,0,0,0,1,0.859451,0.859451,0.859451,0.859451,0,0,312,11,2,2,0,0,0,0,0,0,0.108083,0.019656,0,0,45,0,4953,0,0,0,0,0,0,0,0
10,16385,t,2555839308441043930,COMMENT ON COLUMN public.government_body_data.government_body_id IS 'Government body identifier code',0,0,0,0,0,0,1,0.097082,0.097082,0.097082,0.097082,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,171,0,0,0,0,0,0,0,0
10,16385,t,-6303350325745216321,COMMENT ON COLUMN public.person_element.person_person_container_elem_0 IS 'DATA.Public GDPR.Personal',0,0,0,0,0,0,1,0.106419,0.106419,0.106419,0.106419,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,165,0,0,0,0,0,0,0,0
10,16385,t,7523342156208918151,COMMENT ON COLUMN public.indicators_element.hjid IS 'DATA.Public GDPR.NA',0,0,0,0,0,0,1,0.138069,0.138069,0.138069,0.138069,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,159,0,0,0,0,0,0,0,0
16384,16385,t,-2614040841085614376,"COPY  ( SELECT detail_type AS value, COUNT ( * ) AS count FROM detail_element WHERE detail_type IS NOT NULL GROUP BY detail_type ORDER BY count DESC, detail_type LIMIT 1000 ) TO STDOUT WITH CSV HEADER",0,0,0,0,0,0,1,0.076474,0.076474,0.076474,0.076474,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,16385,t,-4262822013596041370,"CREATE VIEW public.view_riksdagen_politician_career_path_10level AS
 WITH career_level_mapping AS (
         SELECT re.person_id,
            re.first_name,
            re.last_name,
            re.party,
            re.role_code,
            re.status,
            re.assignment_type,
            re.org_code,
            re.role_start AS from_date,
            re.role_end AS to_date,
            re.role_tier,
            re.role_weight,
                CASE
                    WHEN (re.role_weight >= 1000) THEN 10
                    WHEN (re.role_weight >= 850) THEN 9
                    WHEN (re.role_weight >= 800) THEN 8
                    WHEN (re.role_weight >= 700) THEN 7
                    WHEN (re.role_weight >= 600) THEN 6
                    WHEN (re.role_weight >= 500) THEN 5
                    WHEN (re.role_weight >= 400) THEN 4
                    WHEN (re.role_weight >= 300) THEN 3
                    WHEN (re.role_weight >= 100) THEN 2
                    ELSE 1
                END AS career_level,
            EXTRACT(year FROM age((re.role_end)::timestamp with time zone, (re.role_start)::timestamp with time zone)) AS years_in_role,
            re.is_current_role
           FROM public.view_riksdagen_politician_role_evolution re
          WHERE (re.role_start >= '2002-01-01'::date)
        ), career_level_enriched AS (
         SELECT clm.person_id,
            clm.first_name,
            clm.last_name,
            clm.party,
            clm.role_code,
            clm.status,
            clm.assignment_type,
            clm.org_code,
            clm.from_date,
            clm.to_date,
            clm.role_tier,
            clm.role_weight,
            clm.career_level,
            clm.years_in_role,
            clm.is_current_role,
                CASE clm.career_level
                    WHEN 10 THEN 1000
                    WHEN 9 THEN 900
                    WHEN 8 THEN 800
                    WHEN 7 THEN 700
                    WHEN 6 THEN 600
                    WHEN 5 THEN 500
                    WHEN 4 THEN 400
                    WHEN 3 THEN 300
                    WHEN 2 THEN 50
                    ELSE 10
                END AS career_score,
                CASE clm.career_level
                    WHEN 10 THEN 'L10_PRIME_MINISTER'::text
                    WHEN 9 THEN 'L09_CABINET_MINISTER'::text
                    WHEN 8 THEN 'L08_SPEAKER'::text
                    WHEN 7 THEN 'L07_PARTY_LEADER_DEPUTY_SPEAKER'::text
                    WHEN 6 THEN 'L06_PARTY_SEC_COMMITTEE_CHAIR'::text
                    WHEN 5 THEN 'L05_COMMITTEE_VICE_CHAIR'::text
                    WHEN 4 THEN 'L04_ACTIVE_MP'::text
                    WHEN 3 THEN 'L03_COMMITTEE_MEMBER'::text
                    WHEN 2 THEN 'L02_SUBSTITUTE_MP'::text
                    ELSE 'L01_OTHER_ENTRY'::text
                END AS career_level_name
           FROM career_level_mapping clm
        ), career_timeline AS (
         SELECT cle.person_id,
            cle.first_name,
            cle.last_name,
            cle.party,
            cle.role_code,
            cle.status,
            cle.assignment_type,
            cle.org_code,
            cle.from_date,
            cle.to_date,
            cle.role_tier,
            cle.role_weight,
            cle.career_level,
            cle.years_in_role,
            cle.is_current_role,
            cle.career_score,
            cle.career_level_name,
            row_number() OVER (PARTITION BY cle.person_id ORDER BY cle.from_date, cle.career_level DESC) AS career_step,
            count(*) OVER (PARTITION BY cle.person_id) AS total_career_steps,
            lag(cle.career_level) OVER (PARTITION BY cle.person_id ORDER BY cle.from_date) AS prev_career_level,
            lag(cle.career_score) OVER (PARTITION BY cle.person_id ORDER BY cle.from_date) AS prev_career_score,
            lag(cle.from_date) OVER (PARTITION BY cle.person_id ORDER BY cle.from_date) AS prev_role_start,
            lead(cle.career_level) OVER (PARTITION BY cle.person_id ORDER BY cle.from_date) AS next_career_level,
            lead(cle.career_score) OVER (PARTITION BY cle.person_id ORDER BY cle.from_date) AS next_career_score,
            min(cle.from_date) OVER (PARTITION BY cle.person_id) AS career_start_date,
            max(COALESCE(cle.to_date, CURRENT_DATE)) OVER (PARTITION BY cle.person_id) AS career_end_date,
            min(EXTRACT(year FROM cle.from_date)) OVER (PARTITION BY cle.person_id) AS career_start_year,
            max(EXTRACT(year FROM COALESCE(cle.to_date, CURRENT_DATE))) OVER (PARTITION BY cle.person_id) AS career_end_year,
            max(cle.career_level) OVER (PARTITION BY cle.person_id) AS peak_career_level,
            max(cle.career_score) OVER (PARTITION BY cle.person_id) AS peak_career_score,
            avg(cle.career_score) OVER (PARTITION BY cle.person_id) AS avg_career_score,
            stddev_pop(cle.career_score) OVER (PARTITION BY cle.person_id) AS career_score_volatility
           FROM career_level_enriched cle
        ), career_progression_analysis AS (
         SELECT ct.person_id,
            ct.first_name,
            ct.last_name,
            ct.party,
            ct.role_code,
            ct.status,
            ct.assignment_type,
            ct.org_code,
            ct.from_date,
            ct.to_date,
            ct.role_tier,
            ct.role_weight,
            ct.career_level,
            ct.years_in_role,
            ct.is_current_role,
            ct.career_score,
            ct.career_level_name,
            ct.career_step,
            ct.total_career_steps,
            ct.prev_career_level,
            ct.prev_career_score,
            ct.prev_role_start,
            ct.next_career_level,
            ct.next_career_score,
            ct.career_start_date,
            ct.career_end_date,
            ct.career_start_year,
            ct.career_end_year,
            ct.peak_career_level,
            ct.peak_career_score,
            ct.avg_career_score,
            ct.career_score_volatility,
                CASE
                    WHEN (ct.prev_career_level IS NULL) THEN 'ENTRY'::text
                    WHEN (ct.career_level > ct.prev_career_level) THEN 'PROMOTION'::text
                    WHEN (ct.career_level < ct.prev_career_level) THEN 'DEMOTION'::text
                    ELSE 'LATERAL'::text
                END AS progression_direction,
            COALESCE((ct.career_level - ct.prev_career_level), 0) AS level_change,
            COALESCE((ct.career_score - ct.prev_career_score), 0) AS score_change,
                CASE
                    WHEN (ct.prev_role_start IS NOT NULL) THEN EXTRACT(year FROM age((ct.from_date)::timestamp with time zone, (ct.prev_role_start)::timestamp with time zone))
                    ELSE NULL::numeric
                END AS years_since_prev_role,
                CASE
                    WHEN (ct.career_level = ct.peak_career_level) THEN true
                    ELSE false
                END AS is_peak_role,
            EXTRACT(year FROM age((ct.career_end_date)::timestamp with time zone, (ct.career_start_date)::timestamp with time zone)) AS career_span_years,
                CASE
                    WHEN ((ct.prev_career_level IS NOT NULL) AND (ct.prev_role_start IS NOT NULL)) THEN round((((ct.career_level - ct.prev_career_level))::numeric / NULLIF(EXTRACT(year FROM age((ct.from_date)::timestamp with time zone, (ct.prev_role_start)::timestamp with time zone)), (0)::numeric)), 2)
                    ELSE NULL::numeric
                END AS advancement_velocity,
            count(
                CASE
                    WHEN (ct.career_level > ct.prev_career_level) THEN 1
                    ELSE NULL::integer
                END) OVER (PARTITION BY ct.person_id ORDER BY ct.from_date ROWS BETWEEN UNBOUNDED PRECEDING AND CURRENT ROW) AS promotions_count,
            count(
                CASE
                    WHEN (ct.career_level < ct.prev_career_level) THEN 1
                    ELSE NULL::integer
                END) OVER (PARTITION BY ct.person_id ORDER BY ct.from_date ROWS BETWEEN UNBOUNDED PRECEDING AND CURRENT ROW) AS demotions_count
           FROM career_timeline ct
        ), career_scoring AS (
         SELECT cpa.person_id,
            cpa.first_name,
            cpa.last_name,
            cpa.party,
            cpa.role_code,
            cpa.status,
            cpa.assignment_type,
            cpa.org_code,
            cpa.from_date,
            cpa.to_date,
            cpa.role_tier,
            cpa.role_weight,
            cpa.career_level,
            cpa.years_in_role,
            cpa.is_current_role,
            cpa.career_score,
            cpa.career_level_name,
            cpa.career_step,
            cpa.total_career_steps,
            cpa.prev_career_level,
            cpa.prev_career_score,
            cpa.prev_role_start,
            cpa.next_career_level,
            cpa.next_career_score,
            cpa.career_start_date,
            cpa.career_end_date,
            cpa.career_start_year,
            cpa.career_end_year,
            cpa.peak_career_level,
            cpa.peak_career_score,
            cpa.avg_career_score,
            cpa.career_score_volatility,
            cpa.progression_direction,
            cpa.level_change,
            cpa.score_change,
            cpa.years_since_prev_role,
            cpa.is_peak_role,
            cpa.career_span_years,
            cpa.advancement_velocity,
            cpa.promotions_count,
            cpa.demotions_count,
                CASE
                    WHEN ((cpa.promotions_count >= 3) AND (cpa.demotions_count = 0) AND (cpa.career_span_years <= (10)::numeric)) THEN 'FAST_TRACK'::text
                    WHEN (cpa.is_peak_role AND (cpa.progression_direction = ANY (ARRAY['PROMOTION'::text, 'LATERAL'::text])) AND (cpa.promotions_count > cpa.demotions_count)) THEN 'RISING_STAR'::text
                    WHEN ((cpa.promotions_count > cpa.demotions_count) AND (cpa.career_span_years > (10)::numeric)) THEN 'STEADY_PROGRESS'::text
                    WHEN (cpa.is_peak_role AND (cpa.peak_career_level >= 7) AND (cpa.years_in_role >= (3)::numeric)) THEN 'PEAK_PERFORMER'::text
                    WHEN ((cpa.promotions_count = 0) AND (cpa.demotions_count = 0) AND (cpa.career_span_years >= (5)::numeric)) THEN 'STAGNANT'::text
                    WHEN (cpa.demotions_count > cpa.promotions_count) THEN 'DECLINING'::text
                    WHEN ((cpa.demotions_count >= 2) AND (cpa.progression_direction = 'DEMOTION'::text)) THEN 'DOWNWARD_SPIRAL'::text
                    WHEN (cpa.career_span_years <= (3)::numeric) THEN 'EARLY_CAREER'::text
                    ELSE 'STABLE'::text
                END AS career_pattern,
                CASE
                    WHEN ((cpa.demotions_count >= 2) AND (cpa.progression_direction = 'DEMOTION'::text)) THEN true
                    ELSE false
                END AS downward_spiral_flag,
                CASE
                    WHEN ((cpa.progression_direction = 'DEMOTION'::text) AND (cpa.demotions_count >= 2)) THEN 90
                    WHEN ((cpa.career_level = 2) AND (cpa.prev_career_level >= 4)) THEN 75
                    WHEN (cpa.demotions_count > cpa.promotions_count) THEN 60
                    WHEN ((NOT cpa.is_current_role) AND (cpa.career_level <= 2)) THEN 50
                    WHEN (cpa.progression_direction = 'DEMOTION'::text) THEN 40
                    WHEN ((cpa.career_span_years > (20)::numeric) AND (cpa.career_level <= 3)) THEN 30
                    ELSE 10
                END AS exit_risk_score,
                CASE
                    WHEN cpa.is_peak_role THEN sum(cpa.years_in_role) OVER (PARTITION BY cpa.person_id, cpa.peak_career_level ORDER BY cpa.from_date ROWS BETWEEN UNBOUNDED PRECEDING AND CURRENT ROW)
                    ELSE (0)::numeric
                END AS years_at_peak,
            sum(cpa.years_in_role) OVER (PARTITION BY cpa.person_id, cpa.career_level ORDER BY cpa.from_date ROWS BETWEEN UNBOUNDED PRECEDING AND CURRENT ROW) AS total_years_at_level,
                CASE
                    WHEN (cpa.promotions_count > 0) THEN round((cpa.career_span_years / (NULLIF(cpa.promotions_count, 0))::numeric), 1)
                    ELSE NULL::numeric
                END AS avg_years_per_promotion,
            rank() OVER (ORDER BY cpa.peak_career_score DESC, cpa.career_span_years DESC) AS overall_career_rank,
            percent_rank() OVER (ORDER BY cpa.peak_career_score DESC) AS career_percentile,
            ntile(10) OVER (ORDER BY cpa.peak_career_score DESC) AS career_decile,
            round(((((
                CASE
                    WHEN cpa.is_peak_role THEN 30.0
                    WHEN (cpa.peak_career_level >= 7) THEN 20.0
                    WHEN (cpa.peak_career_level >= 4) THEN 15.0
                    ELSE 10.0
                END + (COALESCE(cpa.advancement_velocity, (0)::numeric) * (20)::numeric)) + (((cpa.promotions_count - cpa.demotions_count))::numeric * (5)::numeric)) +
                CASE
                    WHEN (cpa.progression_direction = 'PROMOTION'::text) THEN 10.0
                    WHEN (cpa.progression_direction = 'LATERAL'::text) THEN 5.0
                    ELSE 0.0
                END) +
                CASE
                    WHEN ((cpa.demotions_count >= 2) AND (cpa.progression_direction = 'DEMOTION'::text)) THEN '-20.0'::numeric
                    ELSE 10.0
                END), 1) AS career_health_score
           FROM career_progression_analysis cpa
        ), predictive_intelligence AS (
         SELECT cs.person_id,
            cs.first_name,
            cs.last_name,
            cs.party,
            cs.role_code,
            cs.status,
            cs.assignment_type,
            cs.org_code,
            cs.from_date,
            cs.to_date,
            cs.role_tier,
            cs.role_weight,
            cs.career_level,
            cs.years_in_role,
            cs.is_current_role,
            cs.career_score,
            cs.career_level_name,
            cs.career_step,
            cs.total_career_steps,
            cs.prev_career_level,
            cs.prev_career_score,
            cs.prev_role_start,
            cs.next_career_level,
            cs.next_career_score,
            cs.career_start_date,
            cs.career_end_date,
            cs.career_start_year,
            cs.career_end_year,
            cs.peak_career_level,
            cs.peak_career_score,
            cs.avg_career_score,
            cs.career_score_volatility,
            cs.progression_direction,
            cs.level_change,
            cs.score_change,
            cs.years_since_prev_role,
            cs.is_peak_role,
            cs.career_span_years,
            cs.advancement_velocity,
            cs.promotions_count,
            cs.demotions_count,
            cs.career_pattern,
            cs.downward_spiral_flag,
            cs.exit_risk_score,
            cs.years_at_peak,
            cs.total_years_at_level,
            cs.avg_years_per_promotion,
            cs.overall_career_rank,
            cs.career_percentile,
            cs.career_decile,
            cs.career_health_score,
            pbt.avg_win_rate AS behavioral_win_rate,
            pbt.avg_rebel_rate AS behavioral_rebel_rate,
            pbt.avg_absence_rate AS behavioral_absence_rate,
            pbt.behavioral_assessment,
            pbt.attendance_status,
            pbt.effectiveness_status,
            pbt.discipline_status,
            prs.risk_level,
            prs.risk_score,
            prs.total_violations,
            prs.absenteeism_violations,
            prs.effectiveness_violations,
            prs.discipline_violations,
            pim.influence_classification,
            pim.network_connections AS strong_connections,
            pim.broker_classification AS broker_score,
            round(((((cs.career_health_score * 0.40) + (((100)::numeric - COALESCE(prs.risk_score, (50)::numeric)) * 0.30)) + (COALESCE(pbt.avg_win_rate, (50)::numeric) * 0.20)) +
                CASE
                    WHEN (pim.influence_classification = 'HIGHLY_INFLUENTIAL'::text) THEN 10.0
                    WHEN (pim.influence_classification = 'INFLUENTIAL'::text) THEN 7.5
                    WHEN (pim.influence_classification = 'MODERATELY_INFLUENTIAL'::text) THEN 5.0
                    ELSE 2.5
                END), 1) AS predictive_success_score,
                CASE
                    WHEN (cs.downward_spiral_flag AND (COALESCE(prs.total_violations, (0)::bigint) >= 3)) THEN 'CRITICAL_RISK'::text
                    WHEN ((cs.exit_risk_score >= 60) OR (prs.risk_level = 'HIGH'::text)) THEN 'HIGH_RISK'::text
                    WHEN ((cs.exit_risk_score >= 40) OR (prs.risk_level = 'MEDIUM'::text)) THEN 'MEDIUM_RISK'::text
                    WHEN ((cs.career_pattern = 'STAGNANT'::text) AND (COALESCE(prs.total_violations, (0)::bigint) >= 1)) THEN 'MEDIUM_RISK'::text
                    ELSE 'LOW_RISK'::text
                END AS comprehensive_risk_level,
                CASE
                    WHEN (cs.career_level >= 8) THEN 100
                    WHEN ((cs.career_pattern = 'FAST_TRACK'::text) AND (cs.career_level >= 6) AND (pim.influence_classification = ANY (ARRAY['HIGHLY_INFLUENTIAL'::text, 'INFLUENTIAL'::text])) AND (COALESCE(prs.risk_level, 'LOW'::text) = 'LOW'::text)) THEN 90
                    WHEN ((cs.career_pattern = ANY (ARRAY['RISING_STAR'::text, 'STEADY_PROGRESS'::text])) AND (cs.career_level >= 5) AND (COALESCE(pbt.behavioral_assessment, 'ADEQUATE'::text) = ANY (ARRAY['EXEMPLARY'::text, 'ABOVE_AVERAGE'::text]))) THEN 75
                    WHEN ((cs.career_level >= 4) AND (cs.promotions_count > cs.demotions_count) AND (COALESCE(prs.risk_level, 'LOW'::text) = ANY (ARRAY['LOW'::text, 'MEDIUM'::text]))) THEN 60
                    WHEN (cs.career_level >= 3) THEN 40
                    ELSE 20
                END AS leadership_potential_score,
                CASE
                    WHEN (cs.downward_spiral_flag AND (COALESCE(pbt.attendance_status, 'ADEQUATE'::text) = 'POOR'::text)) THEN true
                    WHEN ((cs.exit_risk_score >= 75) AND (COALESCE(prs.total_violations, (0)::bigint) >= 2)) THEN true
                    WHEN ((cs.career_pattern = 'DECLINING'::text) AND (COALESCE(pbt.effectiveness_status, 'ADEQUATE'::text) = 'POOR'::text)) THEN true
                    ELSE false
                END AS high_retention_risk_flag
           FROM (((career_scoring cs
             LEFT JOIN public.view_politician_behavioral_trends pbt ON ((((cs.person_id)::text = (pbt.person_id)::text) AND (pbt.period_start = ( SELECT max(view_politician_behavioral_trends.period_start) AS max
                   FROM public.view_politician_behavioral_trends
                  WHERE ((view_politician_behavioral_trends.person_id)::text = (cs.person_id)::text))))))
             LEFT JOIN public.view_politician_risk_summary prs ON (((cs.person_id)::text = (prs.person_id)::text)))
             LEFT JOIN public.view_riksdagen_politician_influence_metrics pim ON (((cs.person_id)::text = (pim.person_id)::text)))
        )
 SELECT person_id,
    first_name,
    last_name,
    party,
    role_code,
    status,
    assignment_type,
    org_code,
    from_date,
    to_date,
    is_current_role,
    career_level,
    career_level_name,
    career_score,
    career_step,
    total_career_steps,
    career_start_date,
    career_end_date,
    career_start_year,
    career_end_year,
    career_span_years,
    years_in_role,
    years_since_prev_role,
    total_years_at_level,
    peak_career_level,
    peak_career_score,
    is_peak_role,
    years_at_peak,
    prev_career_level,
    next_career_level,
    progression_direction,
    level_change,
    score_change,
    advancement_velocity,
    promotions_count,
    demotions_count,
    avg_career_score,
    career_score_volatility,
    avg_years_per_promotion,
    career_pattern,
    downward_spiral_flag,
    exit_risk_score,
    overall_career_rank,
    career_percentile,
    career_decile,
    behavioral_win_rate,
    behavioral_rebel_rate,
    behavioral_absence_rate,
    behavioral_assessment,
    attendance_status,
    effectiveness_status,
    discipline_status,
    risk_level,
    risk_score,
    total_violations,
    absenteeism_violations,
    effectiveness_violations,
    discipline_violations,
    influence_classification,
    broker_score,
    strong_connections,
    predictive_success_score,
    comprehensive_risk_level,
    leadership_potential_score,
    high_retention_risk_flag,
    career_health_score,
        CASE
            WHEN (career_span_years <= (3)::numeric) THEN 'EARLY_CAREER'::text
            WHEN (career_span_years <= (8)::numeric) THEN 'MID_CAREER'::text
            WHEN (career_span_years <= (15)::numeric) THEN 'SENIOR_CAREER'::text
            ELSE 'VETERAN_CAREER'::text
        END AS career_stage,
        CASE
            WHEN (career_pattern = ANY (ARRAY['FAST_TRACK'::text, 'RISING_STAR'::text, 'STEADY_PROGRESS'::text, 'PEAK_PERFORMER'::text])) THEN true
            ELSE false
        END AS is_typical_career_path,
        CASE
            WHEN (career_pattern = ANY (ARRAY['DECLINING'::text, 'DOWNWARD_SPIRAL'::text, 'STAGNANT'::text])) THEN true
            ELSE false
        END AS is_atypical_career_path
   FROM predictive_intelligence pi
  ORDER BY person_id, from_date",0,0,0,0,0,0,1,6.36099,6.36099,6.36099,6.36099,0,0,584,0,6,6,0,0,0,0,0,0,0,0.050465,0,0,277,0,67802,0,0,0,0,0,0,0,0
