person_id,first_name,last_name,party,status,born_year,career_start_date,career_end_date,first_activity_year,last_activity_year,total_career_days,total_career_years,age_at_career_start,age_at_career_end,election_cycles_active,total_votes_cast,total_assignments,is_currently_active,avg_votes_per_year,avg_assignments_per_year,career_continuity_score,longevity_category,activity_level,continuity_pattern,career_life_stage,retention_risk
0601997731720,Christian,Sonesson,M,Avgången riksdagsledamot,1980,2022-09-26,2022-10-11,2022,2022,15,0.0,42,42,0,0,3,f,0.0,73.05,0.0,NEWCOMER_UNDER_2,MINIMAL,IRREGULAR,EXITED_EARLY,NOT_ACTIVE
0644591005314,Crister,Spets,SD,Tillgänglig ersättare,1964,2015-02-03,2018-02-28,2015,2018,1121,3.1,51,54,2,651,18,f,212.1,5.86,200.0,JUNIOR_2_5,ACTIVE,CONTINUOUS,RETIRED_MATURE,NOT_ACTIVE
0314794471216,Anna,Starbrink,L,Avgången riksdagsledamot,1971,2022-09-26,2025-02-23,2022,2025,881,2.4,51,54,1,872,12,f,361.5,4.98,100.0,JUNIOR_2_5,VERY_ACTIVE,CONTINUOUS,RETIRED_MATURE,NOT_ACTIVE
0802606848923,Mariya,Voyvodova,S,Tillgänglig ersättare,1978,2024-01-08,2024-06-12,2024,2024,156,0.4,46,46,1,319,3,f,746.9,7.02,100.0,NEWCOMER_UNDER_2,VERY_ACTIVE,CONTINUOUS,EXITED_EARLY,NOT_ACTIVE
0105797223918,Mikael,Cederbratt,M,Tidigare riksdagsledamot,1955,2006-10-02,2018-09-24,2006,2018,4375,12.0,51,63,4,4805,12,f,401.1,1.00,100.0,ESTABLISHED_10_15,VERY_ACTIVE,CONTINUOUS,RETIRED_MATURE,NOT_ACTIVE
0508589337602,Harald,Bergström,KD,Avliden  2013-01-11,1936,1991-09-30,2002-09-30,1991,2002,4018,11.0,55,66,0,0,6,f,0.0,0.55,0.0,ESTABLISHED_10_15,MINIMAL,IRREGULAR,RETIRED_SENIOR,NOT_ACTIVE
0844246115721,Eliza,Roszkowska Öberg,M,Tidigare riksdagsledamot,1978,2006-10-19,2014-09-29,2006,2014,2902,7.9,28,36,3,2209,14,f,278.0,1.76,100.0,MID_CAREER_5_10,ACTIVE,CONTINUOUS,EXITED_EARLY,NOT_ACTIVE
0144048894712,Ellen,Juntti,M,Tjänstgörande riksdagsledamot,1958,2010-10-04,2026-09-28,2010,2026,5838,16.0,52,68,5,6534,34,t,408.8,2.13,100.0,LONG_SERVICE_15_20,VERY_ACTIVE,CONTINUOUS,SENIOR_ACTIVE,HIGH_RETIREMENT_RISK
0460690753617,Pia,Nilsson,S,Tidigare riksdagsledamot,1962,2004-10-19,2022-09-26,2004,2022,6551,17.9,42,60,6,7792,39,f,434.4,2.17,120.0,LONG_SERVICE_15_20,VERY_ACTIVE,CONTINUOUS,RETIRED_MATURE,NOT_ACTIVE
0795530089824,Nils,Brown,M,Tidigare ersättare,1986,2012-11-06,2013-06-28,2012,2013,234,0.6,26,27,1,449,2,f,700.8,3.12,100.0,NEWCOMER_UNDER_2,VERY_ACTIVE,CONTINUOUS,EXITED_EARLY,NOT_ACTIVE
0475634300704,Anna,Åkerhielm,M,Tidigare riksdagsledamot,1946,1994-10-03,2002-09-30,1994,2002,2919,8.0,48,56,0,0,6,f,0.0,0.75,0.0,MID_CAREER_5_10,MINIMAL,IRREGULAR,RETIRED_MATURE,NOT_ACTIVE
08644719105,Anna,Lilliehöök,M,Tidigare riksdagsledamot,1947,1998-10-05,2010-10-31,1998,2010,4409,12.1,51,63,3,3143,15,f,260.4,1.24,75.0,ESTABLISHED_10_15,ACTIVE,MOSTLY_CONTINUOUS,RETIRED_MATURE,NOT_ACTIVE
0581480697617,Thomas,Bodström,S,Tidigare riksdagsledamot,1962,2000-10-16,2010-10-19,2000,2010,3655,10.0,38,48,2,1284,9,f,128.3,0.90,66.7,ESTABLISHED_10_15,MODERATE,INTERMITTENT,EXITED_EARLY,NOT_ACTIVE
0457722435319,Tomas,Kronståhl,S,Tjänstgörande riksdagsledamot,1967,2018-09-24,2026-09-28,2018,2026,2926,8.0,51,59,3,2910,24,t,363.3,3.00,100.0,MID_CAREER_5_10,VERY_ACTIVE,CONTINUOUS,MATURE_ACTIVE,LOW_RISK
0291542732518,Marie,Nordén,S,Tidigare riksdagsledamot,1967,2002-10-17,2014-09-29,2002,2014,4365,12.0,35,47,4,4856,20,f,406.3,1.67,100.0,ESTABLISHED_10_15,VERY_ACTIVE,CONTINUOUS,EXITED_EARLY,NOT_ACTIVE
0365797008114,Leif,Pettersson,S,Tidigare riksdagsledamot,1954,2006-10-02,2019-03-13,2006,2019,4545,12.4,52,65,4,4702,20,f,377.9,1.61,100.0,ESTABLISHED_10_15,VERY_ACTIVE,CONTINUOUS,RETIRED_SENIOR,NOT_ACTIVE
0824343942006,Göran,Thingwall,-,Tidigare ersättare,1944,2006-11-14,2010-10-04,2006,2010,1420,3.9,62,66,2,1177,4,f,302.7,1.03,100.0,JUNIOR_2_5,VERY_ACTIVE,CONTINUOUS,RETIRED_SENIOR,NOT_ACTIVE
0798631972204,Rune,Berglund,S,Tidigare riksdagsledamot,1939,1991-01-11,2006-10-16,1991,2006,5757,15.8,52,67,2,1859,16,f,117.9,1.02,50.0,LONG_SERVICE_15_20,MODERATE,INTERMITTENT,RETIRED_SENIOR,NOT_ACTIVE
0609514779691,Hans,Gustafsson,S,Tidigare riksdagsledamot,1923,1976-10-04,1994-10-03,1976,1994,6573,18.0,53,71,0,0,15,f,0.0,0.83,0.0,LONG_SERVICE_15_20,MINIMAL,IRREGULAR,RETIRED_SENIOR,NOT_ACTIVE
0683297678211,Elisebeht,Markström,S,Tidigare riksdagsledamot,1955,1995-01-10,2010-10-04,1995,2010,5746,15.7,40,55,3,3143,16,f,199.8,1.02,75.0,LONG_SERVICE_15_20,MODERATE,MOSTLY_CONTINUOUS,RETIRED_MATURE,NOT_ACTIVE
0186989169008,Nils Oskar,Nilsson,M,Avliden  2018-12-31,1935,2003-09-18,2014-04-10,2003,2014,3857,10.6,68,79,4,1906,17,f,180.5,1.61,133.3,ESTABLISHED_10_15,MODERATE,CONTINUOUS,RETIRED_SENIOR,NOT_ACTIVE
0775091111217,Britta,Lejon,S,Tidigare ersättare,1964,1998-10-07,2006-10-02,1998,2006,2917,8.0,34,42,2,1859,7,f,232.8,0.88,66.7,MID_CAREER_5_10,ACTIVE,INTERMITTENT,EXITED_EARLY,NOT_ACTIVE
0817472556307,Thomas,Julin,MP,Tidigare riksdagsledamot,1942,1994-10-03,2002-09-30,1994,2002,2919,8.0,52,60,0,0,18,f,0.0,2.25,0.0,MID_CAREER_5_10,MINIMAL,IRREGULAR,RETIRED_MATURE,NOT_ACTIVE
0229002789006,Reynoldh,Furustrand,S,Tidigare riksdagsledamot,1942,1985-09-30,2006-10-02,1985,2006,7672,21.0,43,64,2,1859,36,f,88.5,1.71,33.3,VETERAN_20_PLUS,LOW_ACTIVITY,SPORADIC,RETIRED_MATURE,NOT_ACTIVE
0116603319117,Josefin,Brink,V,Tidigare riksdagsledamot,1969,2006-10-02,2014-09-29,2006,2014,2919,8.0,37,45,2,2405,8,f,300.9,1.00,66.7,MID_CAREER_5_10,VERY_ACTIVE,INTERMITTENT,EXITED_EARLY,NOT_ACTIVE
0982795248728,Jakob,Forssmed,KD,Socialminister,1974,2003-01-01,2026-09-28,2003,2026,8671,23.7,29,52,4,3956,48,f,166.6,2.02,66.7,VETERAN_20_PLUS,MODERATE,INTERMITTENT,RETIRED_MATURE,NOT_ACTIVE
0505783078517,Helene,Hellmark Knutsson,S,Tidigare riksdagsledamot,1969,2014-10-03,2020-07-31,2014,2020,2128,5.8,45,51,1,785,22,f,134.7,3.78,50.0,MID_CAREER_5_10,MODERATE,INTERMITTENT,RETIRED_MATURE,NOT_ACTIVE
0150118366721,Linda,W Snecker,V,Avgången riksdagsledamot,1983,2014-09-29,2024-09-08,2014,2024,3632,9.9,31,41,3,4343,31,f,436.8,3.12,100.0,MID_CAREER_5_10,VERY_ACTIVE,CONTINUOUS,EXITED_EARLY,NOT_ACTIVE
0504070018507,Emmanuel,Morfiadakis,"",Tidigare ersättare,1937,1985-10-15,1985-11-15,1985,1985,31,0.1,48,48,0,0,1,f,0.0,11.78,0.0,NEWCOMER_UNDER_2,MINIMAL,IRREGULAR,EXITED_EARLY,NOT_ACTIVE
0279385965920,Kristin,Oretorp,C,Tidigare ersättare,1975,2007-01-31,2007-07-15,2007,2007,165,0.5,32,32,1,215,3,f,475.9,6.64,100.0,NEWCOMER_UNDER_2,VERY_ACTIVE,CONTINUOUS,EXITED_EARLY,NOT_ACTIVE
0900533740700,Marianne,Samuelsson,MP,Tidigare riksdagsledamot,1945,1988-10-03,2004-09-23,1988,2004,5834,16.0,43,59,1,218,39,f,13.6,2.44,20.0,LONG_SERVICE_15_20,MINIMAL,IRREGULAR,RETIRED_MATURE,NOT_ACTIVE
0369028728526,Kent,Ekeroth,SD,Tidigare riksdagsledamot,1981,2010-10-04,2018-09-24,2010,2018,2912,8.0,29,37,3,3521,12,f,441.6,1.51,100.0,MID_CAREER_5_10,VERY_ACTIVE,CONTINUOUS,EXITED_EARLY,NOT_ACTIVE
0694077681517,Lennart,Gustavsson,V,Tidigare riksdagsledamot,1954,1996-05-09,2006-10-02,1996,2006,3798,10.4,42,52,2,1859,11,f,178.8,1.06,66.7,ESTABLISHED_10_15,MODERATE,INTERMITTENT,RETIRED_MATURE,NOT_ACTIVE
0882262949208,Sten-Ove,Sundström,S,Tidigare riksdagsledamot,1942,1976-10-04,1994-10-03,1976,1994,6573,18.0,34,52,0,0,8,f,0.0,0.44,0.0,LONG_SERVICE_15_20,MINIMAL,IRREGULAR,RETIRED_MATURE,NOT_ACTIVE
0497565513923,Ziita,Eriksson,M,Tidigare ersättare,1976,2013-09-18,2013-12-08,2013,2013,81,0.2,37,37,1,55,2,f,248.0,9.02,100.0,NEWCOMER_UNDER_2,ACTIVE,CONTINUOUS,EXITED_EARLY,NOT_ACTIVE
0593022437106,Christer,Eirefelt,FP,Tidigare riksdagsledamot,1942,1979-10-01,1998-10-05,1979,1998,6944,19.0,37,56,0,0,25,f,0.0,1.31,0.0,LONG_SERVICE_15_20,MINIMAL,IRREGULAR,RETIRED_MATURE,NOT_ACTIVE
0554852839719,Mikael,Dahlqvist,S,Tjänstgörande riksdagsledamot,1967,2014-09-29,2026-10-13,2014,2026,4397,12.0,47,59,4,5119,23,t,425.2,1.91,100.0,ESTABLISHED_10_15,VERY_ACTIVE,CONTINUOUS,MATURE_ACTIVE,LOW_RISK
0714579775816,Ewa,Thalén Finné,M,Tidigare riksdagsledamot,1959,1998-10-05,2023-03-22,1998,2023,8934,24.5,39,64,5,5739,27,f,234.6,1.10,71.4,VETERAN_20_PLUS,ACTIVE,MOSTLY_CONTINUOUS,RETIRED_MATURE,NOT_ACTIVE
0688961392304,Ingrid,Andersson,S,Tidigare riksdagsledamot,1939,1979-10-17,1998-10-05,1979,1998,6928,19.0,40,59,0,0,20,f,0.0,1.05,0.0,LONG_SERVICE_15_20,MINIMAL,IRREGULAR,RETIRED_MATURE,NOT_ACTIVE
0114869877121,Sara,Karlsson,S,Tidigare riksdagsledamot,1985,2010-10-04,2018-05-14,2010,2018,2779,7.6,25,33,3,3360,10,f,441.6,1.31,100.0,MID_CAREER_5_10,VERY_ACTIVE,CONTINUOUS,EXITED_EARLY,NOT_ACTIVE
0557059020608,Stina,Gustavsson,C,Avliden  2018-02-25,1935,1986-10-07,1994-10-03,1986,1994,2918,8.0,51,59,0,0,10,f,0.0,1.25,0.0,MID_CAREER_5_10,MINIMAL,IRREGULAR,RETIRED_MATURE,NOT_ACTIVE
0996403729104,Tone,Tingsgård,S,Tidigare riksdagsledamot,1944,1994-10-03,2010-10-12,1994,2010,5853,16.0,50,66,3,3143,34,f,196.1,2.12,60.0,LONG_SERVICE_15_20,MODERATE,INTERMITTENT,RETIRED_SENIOR,NOT_ACTIVE
0296384583518,Åsa,Eriksson,S,Tjänstgörande riksdagsledamot,1972,2016-08-15,2026-09-28,2016,2026,3696,10.1,44,54,4,4134,30,t,408.5,2.96,133.3,ESTABLISHED_10_15,VERY_ACTIVE,CONTINUOUS,MATURE_ACTIVE,LOW_RISK
0637939864601,Lars,Hedfors,S,Tidigare riksdagsledamot,1936,1979-10-01,2002-09-30,1979,2002,8400,23.0,43,66,0,0,23,f,0.0,1.00,0.0,VETERAN_20_PLUS,MINIMAL,IRREGULAR,RETIRED_SENIOR,NOT_ACTIVE
0160374603998,Sten,Andersson,S,Tidigare riksdagsledamot,1923,1976-10-04,1994-10-03,1976,1994,6573,18.0,53,71,0,0,22,f,0.0,1.22,0.0,LONG_SERVICE_15_20,MINIMAL,IRREGULAR,RETIRED_SENIOR,NOT_ACTIVE
0658668232410,Per,Bill,M,Tidigare riksdagsledamot,1958,1994-10-03,2015-08-27,1994,2015,7633,20.9,36,57,4,5187,37,f,248.2,1.77,66.7,VETERAN_20_PLUS,ACTIVE,INTERMITTENT,RETIRED_MATURE,NOT_ACTIVE
031414803913,Maria,Wetterstrand,MP,Tidigare riksdagsledamot,1973,2001-10-17,2011-09-15,2001,2011,3620,9.9,28,38,3,3118,23,f,314.6,2.32,100.0,MID_CAREER_5_10,VERY_ACTIVE,CONTINUOUS,EXITED_EARLY,NOT_ACTIVE
0542215898226,Jan Emanuel,Johansson,S,Tidigare riksdagsledamot,1974,2002-09-30,2010-10-04,2002,2010,2926,8.0,28,36,3,2476,17,f,309.1,2.12,100.0,MID_CAREER_5_10,VERY_ACTIVE,CONTINUOUS,EXITED_EARLY,NOT_ACTIVE
0483420372909,Karl Erik,Olsson,C,Tidigare riksdagsledamot,1938,1985-09-30,1995-10-10,1985,1995,3662,10.0,47,57,0,0,14,f,0.0,1.40,0.0,ESTABLISHED_10_15,MINIMAL,IRREGULAR,RETIRED_MATURE,NOT_ACTIVE
0711876203701,Hans,Hjortzberg-Nordlund,M,Tidigare riksdagsledamot,1928,1993-10-06,2002-12-18,1993,2002,3360,9.2,65,74,0,0,11,f,0.0,1.20,0.0,MID_CAREER_5_10,MINIMAL,IRREGULAR,RETIRED_SENIOR,NOT_ACTIVE
0947572086414,Anne-Li,Sjölund,C,Tjänstgörande riksdagsledamot,1966,2020-09-22,2026-09-28,2020,2026,2197,6.0,54,60,3,2203,22,t,366.2,3.66,150.0,MID_CAREER_5_10,VERY_ACTIVE,CONTINUOUS,MATURE_ACTIVE,LOW_RISK
0577400273410,Ameer,Sachet,S,Tidigare riksdagsledamot,1963,2002-11-05,2010-10-04,2002,2010,2890,7.9,39,47,3,1874,16,f,236.8,2.02,100.0,MID_CAREER_5_10,ACTIVE,CONTINUOUS,EXITED_EARLY,NOT_ACTIVE
0504073787702,Björn,Rubenson,KD,Tidigare ersättare,1946,2017-05-03,2017-09-30,2017,2017,150,0.4,71,71,1,172,5,f,418.8,12.18,100.0,NEWCOMER_UNDER_2,VERY_ACTIVE,CONTINUOUS,RETIRED_SENIOR,NOT_ACTIVE
0373939465804,Stig,Grauers,M,Avliden  2021-12-19,1934,1991-09-30,1998-10-05,1991,1998,2562,7.0,57,64,0,0,6,f,0.0,0.86,0.0,MID_CAREER_5_10,MINIMAL,IRREGULAR,RETIRED_MATURE,NOT_ACTIVE
0326963110315,Anna,Rheyneuclaudes Kihlman,M,Tidigare ersättare,1969,2013-01-31,2014-02-28,2013,2014,393,1.1,44,45,2,440,4,f,408.9,3.72,200.0,NEWCOMER_UNDER_2,VERY_ACTIVE,CONTINUOUS,EXITED_EARLY,NOT_ACTIVE
023732429721,Sofie,Eriksson,S,Europaparlamentariker,1992,2022-01-10,2029-07-16,2022,2029,2744,7.5,30,37,1,1392,5,f,185.3,0.67,50.0,MID_CAREER_5_10,MODERATE,INTERMITTENT,EXITED_EARLY,NOT_ACTIVE
0697895317615,Maud,Ekendahl,M,Tidigare riksdagsledamot,1949,1991-10-05,2006-10-02,1991,2006,5476,15.0,42,57,2,934,15,f,62.3,1.00,50.0,LONG_SERVICE_15_20,LOW_ACTIVITY,INTERMITTENT,RETIRED_MATURE,NOT_ACTIVE
0303930476905,Isa,Halvarsson,FP,Tidigare riksdagsledamot,1937,1988-04-05,1998-10-05,1988,1998,3835,10.5,51,61,0,0,18,f,0.0,1.71,0.0,ESTABLISHED_10_15,MINIMAL,IRREGULAR,RETIRED_MATURE,NOT_ACTIVE
0781029778411,Cecilia,Dalman Eek,S,Tidigare riksdagsledamot,1960,2012-10-04,2014-09-29,2012,2014,725,2.0,52,54,2,936,2,f,471.6,1.01,200.0,JUNIOR_2_5,VERY_ACTIVE,CONTINUOUS,RETIRED_MATURE,NOT_ACTIVE
0504312377900,Harriet,Colliander,NYD,Tidigare riksdagsledamot,1943,1991-09-30,1994-10-03,1991,1994,1099,3.0,48,51,0,0,5,f,0.0,1.66,0.0,JUNIOR_2_5,MINIMAL,IRREGULAR,RETIRED_MATURE,NOT_ACTIVE
0470593486100,Pär,Granstedt,C,Tidigare riksdagsledamot,1945,1976-10-04,1994-10-03,1976,1994,6573,18.0,31,49,0,0,17,f,0.0,0.94,0.0,LONG_SERVICE_15_20,MINIMAL,IRREGULAR,EXITED_EARLY,NOT_ACTIVE
0292756653724,Henrik,von Sydow,M,Tidigare riksdagsledamot,1976,2002-09-30,2014-09-29,2002,2014,4382,12.0,26,38,4,4826,19,f,402.3,1.58,100.0,ESTABLISHED_10_15,VERY_ACTIVE,CONTINUOUS,EXITED_EARLY,NOT_ACTIVE
0214849275619,Christopher,Ödmann,MP,Tidigare ersättare,1960,2007-01-01,2008-12-31,2007,2008,730,2.0,47,48,1,305,12,f,152.6,6.00,100.0,JUNIOR_2_5,MODERATE,CONTINUOUS,EXITED_EARLY,NOT_ACTIVE
0990002843500,Christina,Linderholm,C,Tidigare ersättare,1943,1991-10-05,1994-06-15,1991,1994,984,2.7,48,51,0,0,3,f,0.0,1.11,0.0,JUNIOR_2_5,MINIMAL,IRREGULAR,RETIRED_MATURE,NOT_ACTIVE
0951422950012,Anna,Ågerfalk,L,Tidigare ersättare,1968,2003-11-10,2006-02-10,2003,2006,823,2.3,35,38,2,161,5,f,71.5,2.22,200.0,JUNIOR_2_5,LOW_ACTIVITY,CONTINUOUS,EXITED_EARLY,NOT_ACTIVE
051207517226,Jimmie,Åkesson,SD,Tjänstgörande riksdagsledamot,1979,2005-05-07,2026-10-13,2005,2026,7829,21.4,26,47,5,6757,13,t,315.2,0.61,83.3,VETERAN_20_PLUS,VERY_ACTIVE,MOSTLY_CONTINUOUS,MID_CAREER_ACTIVE,LOW_RISK
0222234581210,Claes,Västerteg,C,Tidigare riksdagsledamot,1972,2002-09-30,2010-10-04,2002,2010,2926,8.0,30,38,3,3047,12,f,380.4,1.50,100.0,MID_CAREER_5_10,VERY_ACTIVE,CONTINUOUS,EXITED_EARLY,NOT_ACTIVE
0974061238314,Paula,Holmqvist,S,Avgången riksdagsledamot,1964,2014-09-29,2024-03-03,2014,2024,3443,9.4,50,60,3,4200,39,f,445.6,4.14,100.0,MID_CAREER_5_10,VERY_ACTIVE,CONTINUOUS,RETIRED_MATURE,NOT_ACTIVE
0262525788220,Johanna,Hornberger,M,Tidigare ersättare,1975,2022-10-18,2024-09-05,2022,2024,688,1.9,47,49,1,760,4,f,403.5,2.12,100.0,NEWCOMER_UNDER_2,VERY_ACTIVE,CONTINUOUS,EXITED_EARLY,NOT_ACTIVE
039984931601,Jacob,Johnson,V,Tidigare riksdagsledamot,1948,2006-10-02,2014-06-30,2006,2014,2828,7.7,58,66,3,2939,15,f,379.6,1.94,100.0,MID_CAREER_5_10,VERY_ACTIVE,CONTINUOUS,RETIRED_SENIOR,NOT_ACTIVE
0704744533715,Pernilla,Stålhammar,MP,Tidigare riksdagsledamot,1971,2014-10-03,2021-11-30,2014,2021,2615,7.2,43,50,2,3122,33,f,436.1,4.61,100.0,MID_CAREER_5_10,VERY_ACTIVE,CONTINUOUS,RETIRED_MATURE,NOT_ACTIVE
0787533297400,Björn,von Sydow,S,Tidigare riksdagsledamot,1945,1994-10-08,2018-09-24,1994,2018,8752,24.0,49,73,4,4805,33,f,200.5,1.38,57.1,VETERAN_20_PLUS,ACTIVE,INTERMITTENT,RETIRED_SENIOR,NOT_ACTIVE
0997984696398,Barbro,Nilsson,M,Tidigare ersättare,1923,1986-04-28,1988-06-07,1986,1988,771,2.1,63,65,0,0,9,f,0.0,4.26,0.0,JUNIOR_2_5,MINIMAL,IRREGULAR,RETIRED_SENIOR,NOT_ACTIVE
069787178810,Widar,Andersson,S,Tidigare riksdagsledamot,1955,1991-09-30,1998-10-05,1991,1998,2562,7.0,36,43,0,0,9,f,0.0,1.28,0.0,MID_CAREER_5_10,MINIMAL,IRREGULAR,EXITED_EARLY,NOT_ACTIVE
0287315215921,Mona,Smedman,C,Tillgänglig ersättare,1975,2024-01-01,2025-12-31,2024,2025,730,2.0,49,50,1,346,5,f,173.1,2.50,100.0,JUNIOR_2_5,MODERATE,CONTINUOUS,RETIRED_MATURE,NOT_ACTIVE
0510486065729,Magdalena,Streijffert,S,Tidigare riksdagsledamot,1977,2006-10-02,2010-10-04,2006,2010,1463,4.0,29,33,2,1134,7,f,283.1,1.75,100.0,JUNIOR_2_5,ACTIVE,CONTINUOUS,EXITED_EARLY,NOT_ACTIVE
0560539480407,Erkki,Tammenoksa,S,Avliden  2017-10-12,1935,1983-01-13,1988-11-07,1983,1988,2125,5.8,48,53,0,0,3,f,0.0,0.52,0.0,MID_CAREER_5_10,MINIMAL,IRREGULAR,RETIRED_MATURE,NOT_ACTIVE
0133149500010,Björn,Lind,S,Tidigare ersättare,1960,2009-08-07,2010-02-15,2009,2010,192,0.5,49,50,2,150,3,f,285.4,5.71,200.0,NEWCOMER_UNDER_2,ACTIVE,CONTINUOUS,RETIRED_MATURE,NOT_ACTIVE
0691264514114,Anna,Johansson,S,Tidigare riksdagsledamot,1971,2014-09-29,2022-09-26,2014,2022,2919,8.0,43,51,3,2633,25,f,329.5,3.13,100.0,MID_CAREER_5_10,VERY_ACTIVE,CONTINUOUS,RETIRED_MATURE,NOT_ACTIVE
0537400268911,Caroline,Helmersson Olsson,S,Tjänstgörande riksdagsledamot,1963,2006-10-02,2026-09-21,2006,2026,7294,20.0,43,63,6,7980,35,t,399.6,1.75,100.0,VETERAN_20_PLUS,VERY_ACTIVE,CONTINUOUS,MATURE_ACTIVE,HIGH_RETIREMENT_RISK
0592345073323,Anna,af Sillén,M,Tjänstgörande statsrådsersättare,1976,2022-10-18,2026-09-21,2022,2026,1434,3.9,46,50,2,1294,5,t,329.6,1.27,100.0,JUNIOR_2_5,VERY_ACTIVE,CONTINUOUS,MATURE_ACTIVE,LOW_RISK
0262411569110,Helene,Odenjung,L,Tjänstgörande riksdagsledamot,1965,2025-02-18,2026-09-28,2025,2026,587,1.6,60,61,2,444,7,t,276.3,4.36,200.0,NEWCOMER_UNDER_2,ACTIVE,CONTINUOUS,MATURE_ACTIVE,LOW_RISK
046703152205,Kent,Olsson,M,Tidigare riksdagsledamot,1944,1991-09-30,2010-10-31,1991,2010,6971,19.1,47,66,3,3143,22,f,164.7,1.15,60.0,LONG_SERVICE_15_20,MODERATE,INTERMITTENT,RETIRED_SENIOR,NOT_ACTIVE
0380453403808,Britt,Olauson,S,Tidigare riksdagsledamot,1945,2006-03-30,2006-10-02,2006,2006,186,0.5,61,61,1,172,3,f,337.8,5.89,100.0,NEWCOMER_UNDER_2,VERY_ACTIVE,CONTINUOUS,RETIRED_MATURE,NOT_ACTIVE
0326516425507,Ewy,Möller,M,Avliden  1991-01-23,1927,1981-10-06,1991-01-23,1981,1991,3396,9.3,54,64,0,0,5,f,0.0,0.54,0.0,MID_CAREER_5_10,MINIMAL,IRREGULAR,RETIRED_MATURE,NOT_ACTIVE
0987605799006,Olle,Svensson,S,Tidigare riksdagsledamot,1925,1976-10-04,1991-09-30,1976,1991,5474,15.0,51,66,0,0,5,f,0.0,0.33,0.0,LONG_SERVICE_15_20,MINIMAL,IRREGULAR,RETIRED_SENIOR,NOT_ACTIVE
0493166969401,Hugo,Bergdahl,FP,Tidigare riksdagsledamot,1928,1982-10-04,1994-10-03,1982,1994,4382,12.0,54,66,0,0,8,f,0.0,0.67,0.0,ESTABLISHED_10_15,MINIMAL,IRREGULAR,RETIRED_SENIOR,NOT_ACTIVE
0455086201022,Johnny,Skalin,SD,Tidigare riksdagsledamot,1978,2010-10-04,2022-09-26,2010,2022,4375,12.0,32,44,4,5600,43,f,467.5,3.59,100.0,ESTABLISHED_10_15,VERY_ACTIVE,CONTINUOUS,EXITED_EARLY,NOT_ACTIVE
0369065037402,Göran,Allmér,M,Tidigare riksdagsledamot,1926,1979-10-01,1991-09-30,1979,1991,4382,12.0,53,65,0,0,6,f,0.0,0.50,0.0,ESTABLISHED_10_15,MINIMAL,IRREGULAR,RETIRED_SENIOR,NOT_ACTIVE
0147222148907,Claes,Rensfeldt,S,Tidigare riksdagsledamot,1942,1987-10-06,1988-10-03,1987,1988,363,1.0,45,46,0,0,1,f,0.0,1.01,0.0,NEWCOMER_UNDER_2,MINIMAL,IRREGULAR,EXITED_EARLY,NOT_ACTIVE
0879014196003,Jonas,Åkerlund,SD,Tidigare riksdagsledamot,1949,2010-10-04,2018-09-24,2010,2018,2912,8.0,61,69,3,3521,7,f,441.6,0.88,100.0,MID_CAREER_5_10,VERY_ACTIVE,CONTINUOUS,RETIRED_SENIOR,NOT_ACTIVE
0589561178823,Peter,Hedberg,S,Tjänstgörande riksdagsledamot,1990,2022-09-26,2026-09-21,2022,2026,1456,4.0,32,36,2,1294,2,t,324.6,0.50,100.0,JUNIOR_2_5,VERY_ACTIVE,CONTINUOUS,MID_CAREER_ACTIVE,LOW_RISK
0737666060225,Joakim,Järrebring,S,Tjänstgörande riksdagsledamot,1976,2018-09-24,2026-09-28,2018,2026,2926,8.0,42,50,3,3373,21,t,421.0,2.62,100.0,MID_CAREER_5_10,VERY_ACTIVE,CONTINUOUS,MATURE_ACTIVE,LOW_RISK
0370034713503,Helena,Nilsson,C,Tidigare riksdagsledamot,1948,1994-10-03,1998-08-31,1994,1998,1428,3.9,46,50,0,0,16,f,0.0,4.09,0.0,JUNIOR_2_5,MINIMAL,IRREGULAR,RETIRED_MATURE,NOT_ACTIVE
0252645348808,Jens,Eriksson,M,Tidigare riksdagsledamot,1925,1979-10-01,1991-09-30,1979,1991,4382,12.0,54,66,0,0,6,f,0.0,0.50,0.0,ESTABLISHED_10_15,MINIMAL,IRREGULAR,RETIRED_SENIOR,NOT_ACTIVE
091303475611,Eric,Palmqvist,SD,Tjänstgörande riksdagsledamot,1970,2018-09-24,2026-10-31,2018,2026,2959,8.1,48,56,3,3373,26,t,416.4,3.21,100.0,MID_CAREER_5_10,VERY_ACTIVE,CONTINUOUS,MATURE_ACTIVE,LOW_RISK
0228907110117,Mariam,Osman Sherifay,S,Tidigare ersättare,1954,2002-09-30,2006-10-02,2002,2006,1463,4.0,48,52,2,1610,23,f,401.9,5.74,100.0,JUNIOR_2_5,VERY_ACTIVE,CONTINUOUS,RETIRED_MATURE,NOT_ACTIVE
022805994927,Sofia,Westergren,M,Tidigare riksdagsledamot,1974,2018-09-24,2022-09-26,2018,2022,1463,4.0,44,48,2,2079,23,f,519.0,5.74,100.0,JUNIOR_2_5,VERY_ACTIVE,CONTINUOUS,EXITED_EARLY,NOT_ACTIVE
0369212790927,Sofia,Skönnbrink,S,Tjänstgörande riksdagsledamot,1991,2022-09-26,2026-09-28,2022,2026,1463,4.0,31,35,2,1294,3,t,323.1,0.75,100.0,JUNIOR_2_5,VERY_ACTIVE,CONTINUOUS,MID_CAREER_ACTIVE,LOW_RISK
