embedded_id_intressent_id,party,embedded_id_id,embedded_id_issue,embedded_id_hangar_id,first_name,last_name,born_year,vote,won,rebel,committee_report,rm,title,sub_title,end_number,org,created_date,public_date,ballot_id,decision_type,against_proposal_parties,against_proposal_number,winner,embedded_id_concern,ballot_type,label,vote_date,avg_born_year,total_votes,yes_votes,no_votes,abstain_votes,absent_votes,approved,no_winner,percentage_yes,percentage_no,percentage_absent,percentage_abstain,percentage_male,party_avg_born_year,party_total_votes,party_yes_votes,party_no_votes,party_abstain_votes,party_absent_votes,party_approved,party_no_winner,party_percentage_yes,party_percentage_no,party_percentage_absent,party_percentage_abstain,party_percentage_male
0970400972210,L,GW01KU18,1,2222051,Hans,Backman,1963,JA,t,f,KU18,2008/09,Tryck- och yttrandefrihetsfrågor,Utbildning om meddelarskydd för offentligt anställda,0,KU,2009-03-17,2009-03-17,8CF3C731-2918-4757-95EF-9CA5AD82FF91,röstning,"""v""",1,utskottet,SAKFRÅGAN,HUVUD,KU18,2009-03-17,1959,349,247,18,0,84,t,f,70.77,5.16,24.07,0.00,51.86,1960,28,20,0,0,8,t,f,71.43,0.00,28.57,0.00,39.29
0381918573217,M,GZ01CU18,4,2752562,Michael,Svensson,1957,JA,t,f,CU18,2011/12,Ersättningsrätt,Handläggning av trafikskadeärenden m.m.,0,CU,2012-04-19,2012-04-19,795FBCCF-4449-4EBB-80DC-69DCD22DAD7B,röstning,"""MP""",2,utskottet,SAKFRÅGAN,HUVUD,CU18,2012-04-19,1963,349,268,23,0,58,t,f,76.79,6.59,16.62,0.00,57.02,1964,107,94,0,0,13,t,f,87.85,0.00,12.15,0.00,59.81
0257612529618,S,GX01MJU22,8,2313599,Kenneth G,Forslund,1967,NEJ,f,f,MJU22,2009/10,Fiskeripolitik,Utkast av fisk m.m.,0,MJU,2010-05-21,2010-05-21,2BAC8FF6-8BAF-4545-9B3F-B5DD9FE44E34,röstning,"""s"",""v"",""mp""",6,utskottet,SAKFRÅGAN,HUVUD,MJU22,2010-05-21,1959,349,137,131,0,81,t,f,39.26,37.54,23.21,0.00,53.01,1959,130,1,103,0,26,f,f,0.77,79.23,20.00,0.00,52.31
0587985033012,S,GR01SFU13,3,2227406,Göte,Wahlström,1951,JA,t,f,SFU13,2003/04,En  ny  statlig  myndighet för socialförsäkringensadministration,Finansiell samordning,0,SFU,2004-04-20,2006-03-15,D8FBCCBD-9429-11D8-AE26-0004755038E0,röstning,"""c"",""fp""",5,utskottet,SAKFRÅGAN,HUVUD,SFU13,2004-04-20,1954,349,238,65,4,42,t,f,68.19,18.62,12.03,1.15,55.01,1954,144,130,0,0,14,t,f,90.28,0.00,9.72,0.00,52.08
0107123682905,S,GQ01KU21,1,2303032,Berndt,Sköldestig,1944,FRÅNVARANDE,f,f,KU21,2002/03,Frågor om kommunal kompetens,Likställighetsprincipen,0,KU,2003-02-20,2006-03-15,673F5650-595D-11D7-AEAD-0004755030A2,röstning,"""c""",1,utskottet,SAKFRÅGAN,HUVUD,KU21,2003-02-20,1954,349,277,19,0,53,t,f,79.37,5.44,15.19,0.00,54.15,1954,144,124,0,0,20,t,f,86.11,0.00,13.89,0.00,52.78
0874331493311,S,GS01BOU10,7,2294920,Helena,Frisk,1965,JA,t,f,BOU10,2004/05,Bostadsförsörjningsfrågor,Bostäder åt utsatta kvinnor,0,BOU,2005-05-12,2006-03-15,3B70BAA9-9464-4814-B5C4-063401E67304,röstning,"""mp""",12,utskottet,SAKFRÅGAN,HUVUD,BOU10,2005-05-12,1954,349,253,14,38,44,t,f,72.49,4.01,12.61,10.89,54.44,1954,144,131,0,0,13,t,f,90.97,0.00,9.03,0.00,50.69
0699787174310,MP,GQ01SOU12,2,2228291,Lotta,N Hedström,1955,JA,t,f,SOU12,2002/03,Samverkan mellan kommuner och landsting inom vård-och omsorgsområdet,Formerna för proportionella val av ledamöter i gemensamma nämnder m.m.,0,SOU,2003-04-08,2006-03-15,01091DB6-68E1-11D7-AE6D-00010313F932,röstning,"""fp""",3,utskottet,SAKFRÅGAN,HUVUD,SOU12,2003-04-08,1954,349,267,43,0,39,t,f,76.50,12.32,11.17,0.00,55.30,1954,17,13,2,0,2,t,f,76.47,11.76,11.76,0.00,47.06
0502174718806,S,H101KU28,4,2899264,Carin,Runeson,1947,FRÅNVARANDE,f,f,KU28,2013/14,Etermediefrågor,Granskningsnämndens ledamöter,0,KU,2014-04-15,2014-04-15,606523A6-75A8-4A63-B6D7-B50B85583A82,röstning,"""SD""",2,utskottet,SAKFRÅGAN,HUVUD,KU28,2014-05-07,1963,349,288,18,1,42,t,f,82.52,5.16,12.03,0.29,56.73,1963,112,96,0,0,16,t,f,85.71,0.00,14.29,0.00,51.79
0222234581210,C,GT01KrU14,14,2272137,Claes,Västerteg,1972,NEJ,f,f,KrU14,2005/06,Folkbildningsfrågor,Kvalitetsarbete,0,KRU,2006-05-16,2006-05-22,4F216CDE-9B51-46AF-8621-259803BF0366,röstning,"""m"",""c"",""fp"",""kd""",15,utskottet,SAKFRÅGAN,HUVUD,KrU14,2006-05-16,1954,349,159,127,0,63,t,f,45.56,36.39,18.05,0.00,53.30,1954,22,0,16,0,6,f,f,0.00,72.73,27.27,0.00,54.55
0938901612810,M,GR01LU8,16,2301804,Fredrik,Reinfeldt,1965,FRÅNVARANDE,f,f,LU8,2003/04,Konsumentfrågor,Könsdiskriminerande reklam,0,LU,2004-02-19,2006-03-15,B62560D9-2657-11D8-AEAE-000475530032,röstning,"""v""",16,utskottet,SAKFRÅGAN,HUVUD,LU8,2004-02-19,1954,349,207,36,1,105,t,f,59.31,10.32,30.09,0.29,54.73,1953,55,35,0,0,20,t,f,63.64,0.00,36.36,0.00,61.82
0479638936816,S,GQ01SFU1,43,2227251,Rolf,Lindén,1957,JA,t,f,SFU1,2002/03,"Anslag        inom        socialförsäkringsområdet(utgiftsområdena 10, 11 och 12)",Fördelning av mamma- och pappamånad,0,SFU,2002-12-03,2006-03-15,FB21B35A-0C15-11D7-AEB0-000475504757,röstning,"""v""",59,utskottet,SAKFRÅGAN,HUVUD,SFU1,2002-12-03,1954,349,228,29,46,46,t,f,65.33,8.31,13.18,13.18,54.73,1954,144,130,0,0,14,t,f,90.28,0.00,9.72,0.00,52.08
0914133868703,S,GT01TU13,12,2227589,Barbro,Hietala Nordlund,1946,JA,t,f,TU13,2005/06,Trafiksäkerhet,Trafikförseelser och sanktioner,0,TU,2006-04-04,2006-04-19,00684108-FB3F-4735-94C0-377C3B1C6CAE,röstning,"""mp"",""-""",14,utskottet,SAKFRÅGAN,HUVUD,TU13,2006-04-04,1954,349,225,14,25,85,t,f,64.47,4.01,24.36,7.16,53.87,1954,144,113,0,0,31,t,f,78.47,0.00,21.53,0.00,50.69
0376867803913,S,GZ01JuU8,9,2728434,Agneta,Gille,1956,JA,t,f,JuU8,2011/12,De brottsbekämpande myndigheternas tillgång till uppgifter om elektronisk kommunikation,En samlad integritetsskyddsmyndighet,0,JUU,2012-04-26,2012-04-26,CE6E3E83-8CF1-489B-A4A2-23CD4C092306,röstning,"""MP"",""V""",9,utskottet,SAKFRÅGAN,HUVUD,JuU8,2012-04-26,1963,349,262,37,1,49,t,f,75.07,10.60,14.04,0.29,57.02,1962,112,94,0,0,18,t,f,83.93,0.00,16.07,0.00,51.79
0587985033012,S,GR01BOU6,11,2289347,Göte,Wahlström,1951,FRÅNVARANDE,f,f,BOU6,2003/04,Byggfrågor,Barnsäkerhet i bostäder,0,BOU,2004-02-19,2006-03-15,6CD2B089-9945-4F77-B0EC-A4D99227B28A,röstning,"""c"",""kd"",""v"",""mp""",12,utskottet,SAKFRÅGAN,HUVUD,BOU6,2004-02-19,1954,349,186,78,0,85,t,f,53.30,22.35,24.36,0.00,54.73,1954,144,110,0,0,34,t,f,76.39,0.00,23.61,0.00,52.78
0787533297400,S,H101AU10,1,2902974,Björn,Sydow,1945,FRÅNVARANDE,f,f,AU10,2013/14,Subventionerade anställningar för nyanlända,Subventionerade anställningar för nyanlända,0,AU,2014-06-12,2014-06-12,B0615B6C-6DDA-4508-B7BA-9068A6E0887E,röstning,"""S"",""V""",1,utskottet,SAKFRÅGAN,HUVUD,AU10,2014-06-24,1963,349,185,118,18,28,t,f,53.01,33.81,8.02,5.16,56.45,1963,112,0,100,0,12,f,f,0.00,89.29,10.71,0.00,51.79
0541320528015,L,GS01UU6,5,2242233,Nina,Lundström,1961,JA,t,f,UU6,2004/05,Strategisk exportkontroll 2004 - Krigsmateriel och produkter med dubblaanvändningsområden,Lätta vapen,0,UU,2005-05-26,2006-03-15,9289A745-F612-4AF7-A83A-28AAC465C31C,röstning,"""v"",""mp""",5,utskottet,SAKFRÅGAN,HUVUD,UU6,2005-05-26,1954,349,259,41,0,49,t,f,74.21,11.75,14.04,0.00,54.44,1956,48,42,0,0,6,t,f,87.50,0.00,12.50,0.00,52.08
0170700930812,S,GR01BOU5,7,2285965,Joe,Frans,1963,JA,t,f,BOU5,2003/04,Fastighetsrättsliga frågor m.m.,Expropriationsersättning,0,BOU,2004-02-19,2006-03-15,EC8DBBC7-4D83-11D8-AF4B-00047553005B,röstning,"""v""",10,utskottet,SAKFRÅGAN,HUVUD,BOU5,2004-02-19,1954,349,269,25,0,55,t,f,77.08,7.16,15.76,0.00,55.30,1954,144,125,0,0,19,t,f,86.81,0.00,13.19,0.00,53.47
0515990253512,S,GV01UU9,17,2284006,Yilmaz,Kerimo,1963,JA,t,f,UU9,2007/08,Mänskliga rättigheter i svensk utrikespolitik,Rätten till mat och vatten,0,UU,2008-05-27,2008-05-27,7C5E784B-BA6D-4909-BCAD-5F8C726A01A3,röstning,"""v"",""mp""",19,utskottet,SAKFRÅGAN,HUVUD,UU9,2008-05-27,1958,349,250,34,0,65,t,f,71.63,9.74,18.62,0.00,53.30,1958,130,103,0,0,27,t,f,79.23,0.00,20.77,0.00,52.31
0721657655513,M,GZ01JuU15,17,2747459,Finn,Bengtsson,1956,JA,t,f,JuU15,2011/12,Polisfrågor,Utvärdering av Frontex verksamhet,0,JUU,2012-02-23,2012-02-23,F3157D2C-0790-4DA8-8ED3-E5B94CDB1570,röstning,"""S"",""MP"",""V""",11,utskottet,SAKFRÅGAN,HUVUD,JuU15,2012-02-23,1963,349,164,128,1,56,t,f,46.99,36.68,16.05,0.29,55.87,1964,107,93,0,0,14,t,f,86.92,0.00,13.08,0.00,57.94
0959102638818,C,GR01FÖU1,5,2223687,Roger,Tiefensee,1967,JA,t,f,FÖU1,2003/04,Försvar samt beredskap mot sårbarhet - budgetåret 2004,Uppdelning av anslagen 6:1 och 6:2 m.m.,0,FÖU,2003-11-25,2006-03-15,5874A485-0FAE-4E55-83A4-9647DBCC88EB,röstning,"""m""",2,utskottet,SAKFRÅGAN,HUVUD,FÖU1,2003-11-25,1954,349,263,48,0,38,t,f,75.36,13.75,10.89,0.00,54.73,1954,22,19,0,0,3,t,f,86.36,0.00,13.64,0.00,54.55
0397924710612,M,GX01JuU26,1,2313585,Ulrika,Karlsson,1973,FRÅNVARANDE,f,f,JuU26,2009/10,"Förlängning av lagen om hemlig rumsavlyssning och lagen om åtgärder för att förhindra vissa särskilt allvarliga brott, m.m.",Avslag på propositionen,0,JUU,2010-04-20,2010-04-20,769C4311-AB60-41A7-980B-C12212DDD682,röstning,"""v"",""mp""",1,utskottet,SAKFRÅGAN,HUVUD,JuU26,2010-04-20,1959,349,262,37,0,50,t,f,75.07,10.60,14.33,0.00,53.01,1960,96,89,0,0,7,t,f,92.71,0.00,7.29,0.00,57.29
0185503778507,C,GR01AU6,4,2292269,Birgitta,Sellén,1945,FRÅNVARANDE,f,f,AU6,2003/04,Avgift till den kompletterande arbetslöshetskassanm.m. -,Allmänt om arbetslöshetsförsäkringen m.m.,0,AU,2004-04-02,2006-03-15,8A43C6E3-5BC3-4B30-8712-190BA21BBC73,röstning,"""c""",7,utskottet,SAKFRÅGAN,HUVUD,AU6,2004-04-02,1954,349,173,18,84,74,t,f,49.57,5.16,21.20,24.07,54.73,1955,22,0,18,0,4,f,f,0.00,81.82,18.18,0.00,50.00
0618560932311,M,GV01NU3,2,2284785,Hillevi,Engström,1963,JA,t,f,NU3,2007/08,Utgiftsområde 21 Energi,Vattenfall AB,0,NU,2007-12-10,2007-12-10,6FCB27A3-532F-49E6-A95B-CB2B6EED840F,röstning,"""s""",4,utskottet,SAKFRÅGAN,HUVUD,NU3,2007-12-10,1958,349,158,115,33,43,t,f,45.27,32.95,12.32,9.46,53.01,1959,97,88,0,0,9,t,f,90.72,0.00,9.28,0.00,57.73
0900815713419,KD,GT01SfU2,7,2293960,Olle,Sandahl,1950,JA,t,f,SfU2,2005/06,Anslag inom utgiftsområde 8 Invandrare och flyktingar,Tillsyn av tolkförmedlingarna,0,SFU,2005-11-15,2005-11-25,4D20E063-D5CA-4662-8F37-61312C9C73B0,röstning,"""v"",""mp""",4,utskottet,SAKFRÅGAN,HUVUD,SfU2,2005-11-15,1954,349,253,37,0,59,t,f,72.49,10.60,16.91,0.00,54.44,1951,33,26,0,0,7,t,f,78.79,0.00,21.21,0.00,69.70
0568055205114,M,H001JuU2,7,2793095,Gustav,Nilsson,1949,JA,t,f,JuU2,2012/13, Att hantera brottmål effektivt – en utmaning för regeringen och rättsväsendet,Ordningsbot för snatteri,0,JUU,2012-10-25,2012-10-25,39F55698-1D4A-4E61-AE23-9218F58CE595,röstning,"""SD""",6,utskottet,SAKFRÅGAN,HUVUD,JuU2,2012-10-25,1963,349,268,20,0,61,t,f,76.79,5.73,17.48,0.00,56.16,1965,107,92,0,0,15,t,f,85.98,0.00,14.02,0.00,57.94
0545733815610,M,H001JuU20,13,2832829,Patrick,Reslow,1970,JA,t,f,JuU20,2012/13,En skärpt sexualbrottslagstiftning,Synnerligen grov våldtäkt,0,JUU,2013-05-03,2013-05-03,022EF929-8414-4F63-9FB5-2C1AE7375923,röstning,"""S"",""SD""",10,utskottet,SAKFRÅGAN,HUVUD,JuU20,2013-05-03,1963,349,187,120,0,42,t,f,53.58,34.38,12.03,0.00,56.16,1965,107,95,0,0,12,t,f,88.79,0.00,11.21,0.00,57.01
0992604658114,L,GR01FÖU1,1,2223687,Cecilia,Wigström,1971,NEJ,f,f,FÖU1,2003/04,Försvar samt beredskap mot sårbarhet - budgetåret 2004,Utgifterna m.m. inom utgiftsområde 6 för budgetåret 2004,0,FÖU,2003-11-25,2006-03-15,7DF4FD68-2371-47B9-AD71-47CB39632338,röstning,"""fp""",1,utskottet,SAKFRÅGAN,HUVUD,FÖU1,2003-11-25,1954,349,207,42,61,39,t,f,59.31,12.03,11.17,17.48,54.73,1956,48,0,42,1,5,f,f,0.00,87.50,10.42,2.08,50.00
0213183979300,S,GR01TU8,7,2288404,Margareta,Sandgren,1945,JA,t,f,TU8,2003/04,EU-frågor inom kommunikationsområdet,Postpolitik,0,TU,2004-03-16,2006-03-15,228185B8-63B0-11D8-AE35-000475505307,röstning,"""m"",""fp"",""kd""",8,utskottet,SAKFRÅGAN,HUVUD,TU8,2004-03-16,1954,349,178,108,0,63,t,f,51.00,30.95,18.05,0.00,54.73,1954,144,124,0,0,20,t,f,86.11,0.00,13.89,0.00,52.78
0925652297119,SD,H001SoU1,25,2804778,Per,Ramhorn,1967,JA,t,f,SoU1,2012/13,"Utgiftsområde 9 Hälsovård, sjukvård och social omsorg",Kvinnojourer,0,SOU,2012-12-06,2012-12-06,D940F492-1A55-4DBF-9A72-FF3CEFFAAE91,röstning,"""S"",""MP"",""V""",24,utskottet,SAKFRÅGAN,HUVUD,SoU1,2012-12-06,1963,349,172,136,0,41,t,f,49.28,38.97,11.75,0.00,57.02,1969,20,19,0,0,1,t,f,95.00,0.00,5.00,0.00,85.00
0565167965311,S,GW01UU8,11,2222080,Eva,Sonidsson,1955,JA,t,f,UU8,2008/09,Lissabonfördraget,EU:s framtid och reflexionsgruppen,0,UU,2008-11-14,2008-11-14,C770DCFE-4940-4A95-9785-2F8C7F6750C6,röstning,"""mp""",8,utskottet,SAKFRÅGAN,HUVUD,UU8,2008-11-14,1958,349,255,18,22,54,t,f,73.07,5.16,15.47,6.30,53.30,1959,130,103,0,0,27,t,f,79.23,0.00,20.77,0.00,52.31
0515990253512,S,GR01AU6,4,2292269,Yilmaz,Kerimo,1963,JA,t,f,AU6,2003/04,Avgift till den kompletterande arbetslöshetskassanm.m. -,Allmänt om arbetslöshetsförsäkringen m.m.,0,AU,2004-04-02,2006-03-15,8A43C6E3-5BC3-4B30-8712-190BA21BBC73,röstning,"""c""",7,utskottet,SAKFRÅGAN,HUVUD,AU6,2004-04-02,1954,349,173,18,84,74,t,f,49.57,5.16,21.20,24.07,54.73,1954,144,119,0,0,25,t,f,82.64,0.00,17.36,0.00,52.08
0447198048312,MP,GZ01CU14,18,2752552,Peter,Eriksson,1958,NEJ,f,f,CU14,2011/12,Planering och byggande,Mål för energianvändning i byggnader,0,CU,2012-03-20,2012-03-20,CA131DF7-0B61-471C-BF88-07CE4FA15EE6,röstning,"""S"",""MP"",""V""",16,utskottet,SAKFRÅGAN,HUVUD,CU14,2012-03-20,1963,349,163,129,0,57,t,f,46.70,36.96,16.33,0.00,55.87,1964,25,0,19,0,6,f,f,0.00,76.00,24.00,0.00,48.00
0548314774911,S,GQ01SFU2,4,2227252,Veronica,Palm,1973,JA,t,f,SFU2,2002/03,Anslag   inom   utgiftsområde   8  Invandrare  ochflyktingar,Det kommunala flyktingmottagandet,0,SFU,2002-11-26,2006-03-15,2AF11878-0213-11D7-AE9F-000475504757,röstning,"""v""",3,utskottet,SAKFRÅGAN,HUVUD,SFU2,2002-11-26,1954,349,293,25,1,30,t,f,83.95,7.16,8.60,0.29,54.73,1954,144,137,0,0,7,t,f,95.14,0.00,4.86,0.00,52.08
0559652845303,S,GR01SOU5,20,2227822,Jarl,Lander,1944,JA,t,f,SOU5,2003/04,Socialtjänstpolitik,Tandvård och kvinnomisshandel,0,SOU,2004-02-19,2006-03-15,F58E4148-2253-4D77-89B2-120FAA6F7DEB,röstning,"""mp""",23,utskottet,SAKFRÅGAN,HUVUD,SOU5,2004-02-19,1954,349,280,14,1,54,t,f,80.23,4.01,15.47,0.29,54.73,1954,144,125,0,0,19,t,f,86.81,0.00,13.19,0.00,52.78
0811968273221,M,GX01JuU33,12,2313594,Patrik,Forslund,1983,JA,t,f,JuU33,2009/10,Förstärkt straffrättsligt skydd mot människohandel,Skadestånd vid sexköp,0,JUU,2010-05-06,2010-05-06,8B0218E8-9E33-4036-AF85-1D5C32E7E88A,röstning,"""s"",""v"",""mp""",5,utskottet,SAKFRÅGAN,HUVUD,JuU33,2010-05-06,1959,349,144,138,1,66,t,f,41.26,39.54,18.91,0.29,53.01,1960,96,81,0,0,15,t,f,84.38,0.00,15.63,0.00,57.29
0552248175312,S,GZ01SfU9,1,2768342,Berit,Högman,1958,JA,t,f,SfU9,2011/12,Socialavgifter,Lägre socialavgifter,0,SFU,2012-04-02,2012-04-02,ABEC6A84-3664-4287-85ED-98947FE8DDA3,röstning,"""MP""",1,utskottet,SAKFRÅGAN,HUVUD,SfU9,2012-04-02,1963,349,273,23,20,33,t,f,78.22,6.59,9.46,5.73,56.45,1962,112,100,0,0,12,t,f,89.29,0.00,10.71,0.00,51.79
0859968278117,S,GS01NU2,8,2222706,Carina,Ohlsson,1957,JA,t,f,NU2,2004/05,Utgiftsområde 19 Regional utveckling,Persontransportstödet,0,NU,2004-11-17,2006-03-15,E32537C7-3ED4-11D9-AE7F-0004755038E0,röstning,"""c"",""fp"",""kd""",8,utskottet,SAKFRÅGAN,HUVUD,NU2,2004-11-17,1954,349,216,89,1,43,t,f,61.89,25.50,12.32,0.29,53.30,1954,144,131,0,0,13,t,f,90.97,0.00,9.03,0.00,49.31
0371688419616,V,GX01CU1,5,2291489,Lars,Ohly,1957,NEJ,f,f,CU1,2009/10,"Utgiftsområde 18 Samhällsplanering, bostadsförsörjning, byggande samt konsumentpolitik    ",Mål för bostadsbyggandet,0,CU,2009-12-04,2009-12-04,C26BFFDA-2B4E-4957-881F-4442BF4FB713,röstning,"""s"",""v"",""mp""",3,utskottet,SAKFRÅGAN,HUVUD,CU1,2009-12-04,1959,349,152,145,0,52,t,f,43.55,41.55,14.90,0.00,53.58,1958,22,0,20,0,2,f,f,0.00,90.91,9.09,0.00,36.36
0767503635911,S,GW01MJU28,39,2222013,Désirée,Liljevall,1970,FRÅNVARANDE,f,f,MJU28,2008/09,Riktlinjer för klimatpolitiken m.m.,Framtida transportinfrastruktur,0,MJU,2009-06-03,2009-06-03,8DAEC694-CF01-474A-A4C1-566AB13BC9AD,röstning,"""s"",""v"",""mp""",27,utskottet,SAKFRÅGAN,HUVUD,MJU28,2009-06-03,1958,349,156,150,0,43,t,f,44.70,42.98,12.32,0.00,52.72,1959,130,0,112,0,18,f,f,0.00,86.15,13.85,0.00,51.54
0937688366013,S,H001JuU12,8,2808246,Peter,Hultqvist,1958,AVSTÅR,f,f,JuU12,2012/13,Kriminalvårdsfrågor,Intensivövervakning med elektronisk kontroll,0,JUU,2013-01-31,2013-01-31,07FCA455-D6B4-43F6-A837-1A7504245D7A,röstning,"""SD""",8,utskottet,SAKFRÅGAN,HUVUD,JuU12,2013-01-31,1963,349,166,20,109,54,t,f,47.56,5.73,15.47,31.23,56.73,1962,112,4,0,89,19,t,f,3.57,0.00,16.96,79.46,50.89
0946889218011,M,GR01SOU4,5,2227818,Jan-Evert,Rådhström,1960,JA,t,f,SOU4,2003/04,Äldrepolitik,Äldreboenden,0,SOU,2004-02-17,2006-03-15,11AB702A-E13B-4241-B937-9C9B8A2EE6D9,röstning,"""mp""",11,utskottet,SAKFRÅGAN,HUVUD,SOU4,2004-02-17,1954,349,251,12,27,59,t,f,71.92,3.44,16.91,7.74,55.30,1953,55,44,0,0,11,t,f,80.00,0.00,20.00,0.00,61.82
0186989169008,M,GW01MJU2,9,2222007,Nils Oskar,Nilsson,1935,JA,t,f,MJU2,2008/09,"Utgiftsområde 23 Jord- och skogbruk, fiske med anslutande näringar m.m.",Förutsättningar för statliga myndigheters verksamhet m.m.,0,MJU,2008-12-01,2008-12-01,47A22F5E-888D-4539-AB98-A711E98EA5B4,röstning,"""mp""",4,utskottet,SAKFRÅGAN,HUVUD,MJU2,2008-12-01,1958,349,266,15,20,48,t,f,76.22,4.30,13.75,5.73,53.01,1959,97,88,0,0,9,t,f,90.72,0.00,9.28,0.00,57.73
0807866053922,M,GW01KU1,2,2222228,Anna,König Jerlmyr,1978,JA,t,f,KU1,2008/09,Utgiftsområde 1 Rikets styrelse,Mål för demokratipolitiken,0,KU,2008-11-19,2008-11-19,97CE5E52-0AAF-432B-9659-2E82F0336F60,röstning,"""s""",1,utskottet,SAKFRÅGAN,HUVUD,KU1,2008-11-19,1958,349,171,131,3,44,t,f,49.00,37.54,12.61,0.86,53.01,1959,97,87,0,0,10,t,f,89.69,0.00,10.31,0.00,57.73
0780836041816,S,GR01SKU20,1,2224299,Mats,Berglind,1952,JA,t,f,SKU20,2003/04,Allmänna motioner om inkomstbeskattning,"Skatteskala, grundavdrag m.m.",0,SKU,2004-03-09,2006-03-15,D30458BD-7283-4AC1-81DF-5B6CF8E2C9E2,röstning,"""m""",1,utskottet,SAKFRÅGAN,HUVUD,SKU20,2004-03-09,1954,349,118,41,105,85,t,f,33.81,11.75,24.36,30.09,54.73,1954,144,115,0,0,29,t,f,79.86,0.00,20.14,0.00,52.78
0781520322912,S,GX01UbU18,2,2312627,Jörgen,Hellman,1963,JA,t,f,UbU18,2009/10,Förändringar i studiestödssystemet,Möjlighet för CSN att i vissa fall hålla inne utbetalningar av studiestöd,0,UBU,2010-05-10,2010-05-10,564FCA76-E214-4774-8687-A3B995B00F2A,röstning,"""v"",""mp""",2,utskottet,SAKFRÅGAN,HUVUD,UbU18,2010-05-10,1959,349,256,31,0,62,t,f,73.35,8.88,17.77,0.00,53.01,1959,130,109,2,0,19,t,f,83.85,1.54,14.62,0.00,52.31
0612916684825,S,GV01TU11,4,2284605,Johan,Löfstrand,1976,FRÅNVARANDE,f,f,TU11,2007/08,Järnvägsfrågor,Samordningsfrågor,0,TU,2008-04-15,2008-04-15,CA6043D9-85F8-47A5-9E4B-0E28FBDB859B,röstning,"""s""",5,utskottet,SAKFRÅGAN,HUVUD,TU11,2008-04-15,1958,349,163,112,18,56,t,f,46.70,32.09,16.05,5.16,53.30,1958,130,0,112,0,18,f,f,0.00,86.15,13.85,0.00,52.31
0209063197208,S,GR01SKU2,2,2225395,Christer,Skoog,1945,JA,t,f,SKU2,2003/04,Det nya Skatteverket,Kronofogdemyndigheterna och förbättrad skattekontroll,0,SKU,2003-10-14,2006-03-15,DBA0B0A7-EDC1-11D7-AE35-000475503825,röstning,"""m"",""fp"",""kd""",2,utskottet,SAKFRÅGAN,HUVUD,SKU2,2003-10-14,1954,349,169,100,0,80,t,f,48.42,28.65,22.92,0.00,55.30,1954,144,118,0,0,26,t,f,81.94,0.00,18.06,0.00,52.08
0583257327619,S,GZ01FiU32,2,2754679,Kerstin,Haglö,1955,NEJ,f,f,FiU32,2011/12,Offentlig upphandling,Miljökrav,0,FIU,2012-03-26,2012-06-28,2BA5F008-84B2-4B12-AE57-F7AA05E7031A,röstning,"""S""",3,utskottet,SAKFRÅGAN,HUVUD,FiU32,2012-03-26,1963,349,166,94,33,56,t,f,47.56,26.93,16.05,9.46,56.73,1962,112,0,94,0,18,f,f,0.00,83.93,16.07,0.00,51.79
0324815829026,C,GZ01UU17,1,2769248,Johan,Linander,1974,FRÅNVARANDE,f,f,UU17,2011/12,Europarådet,"Vissa konstitutionella frågor, yttrandefrihet och mediefrihet",0,UU,2012-05-28,2012-05-28,2A970DA2-669C-4405-AFEB-33A3714B176A,röstning,"""S"",""MP"",""V""",1,utskottet,SAKFRÅGAN,HUVUD,UU17,2012-05-28,1963,349,172,135,0,42,t,f,49.28,38.68,12.03,0.00,57.02,1964,23,20,0,0,3,t,f,86.96,0.00,13.04,0.00,65.22
0269067253614,S,GW01TU3,2,2210526,Thomas,Strand,1954,NEJ,f,f,TU3,2008/09,Transportstyrelsen och dess verksamhet,Finansiering av Transportstyrelsen,0,TU,2008-11-20,2008-11-20,81C1F3B6-C496-474D-B579-AFC745CF7348,röstning,"""s"",""v"",""mp""",2,utskottet,SAKFRÅGAN,HUVUD,TU3,2008-11-20,1958,349,155,150,0,44,t,f,44.41,42.98,12.61,0.00,53.01,1959,130,0,115,0,15,f,f,0.00,88.46,11.54,0.00,52.31
0900815713419,KD,GT01KU19,4,2288296,Olle,Sandahl,1950,JA,t,f,KU19,2005/06,Minoritetsfrågor,Stöd,0,KU,2006-05-02,2006-05-04,C16DCA01-AA8B-4D6A-9C6D-640BBA3D9185,röstning,"""v"",""mp""",7,utskottet,SAKFRÅGAN,HUVUD,KU19,2006-05-02,1954,349,195,36,34,84,t,f,55.87,10.32,24.07,9.74,53.87,1951,33,25,0,0,8,t,f,75.76,0.00,24.24,0.00,69.70
0544046588414,S,GR01BOU3,7,2290747,Jan-Olof,Larsson,1951,JA,t,f,BOU3,2003/04,Hyresrätt och bostadsrätt m.m.,Andrahandsuthyrning - rätt till förstahandsavtal,0,BOU,2003-11-20,2006-03-15,BD8C8325-83A6-4BEE-8E54-1E186AFBEBB7,röstning,"""v"",""mp""",9,utskottet,SAKFRÅGAN,HUVUD,BOU3,2003-11-20,1954,349,266,40,0,43,t,f,76.22,11.46,12.32,0.00,54.73,1954,144,130,0,0,14,t,f,90.28,0.00,9.72,0.00,52.78
