hjid,assignment_type,detail,from_date,intressent_id,order_number,org_code,role_code,status,to_date,assignment_list_person_assig_0
13497,Riksdagsorgan,Riksdagens delegation till Europarådets parlamentariska församling,1994-10-18,059100119006,0,ER,Suppleant,"",1998-10-05,13478
33200,uppdrag,Civilutskottet,2020-03-18,0497217816024,189,CU,Suppleant,"",2022-09-26,33190
2348,uppdrag,Näringsutskottet,1994-11-28,0987224899103,0,NU,Suppleant,"",1998-10-04,2338
50081,uppdrag,Arbetsmarknadsutskottet,2022-10-04,0256716955026,8,AU,Ledamot,"",2026-09-28,50075
19020,uppdrag,Arbetsmarknadsutskottet,2004-03-08,0573273704102,0,AU,Suppleant,"",2004-04-14,19000
46212,uppdrag,Näringsutskottet,2018-10-02,0681030112815,7,NU,Suppleant,"",2019-03-14,46192
9507,uppdrag,Kulturutskottet,2020-03-18,0652497579621,180,KrU,Suppleant,"",2022-09-26,9496
22446,Departement,Miljödepartementet,2011-09-29,0438928446810,20,M t.o.m. 31 dec 2014,Miljöminister,"",2014-10-03,22445
23523,kammaruppdrag,"",1997-09-22,064601872511,0,kam,Riksdagsledamot,Tjänstgörande,1998-10-05,23513
21104,uppdrag,Socialförsäkringsutskottet,2010-10-12,0995355603410,17,SfU,Ledamot,"",2014-09-29,21096
46403,uppdrag,Utbildningsutskottet,2020-03-18,0554852839719,199,UbU,Suppleant,"",2022-09-26,46387
10859,uppdrag,Konstitutionsutskottet,1991-10-08,0995976787901,0,KU,Suppleant,"",1992-01-09,10858
44092,uppdrag,Socialutskottet,2020-11-04,0150200797210,0,SoU,Extra suppleant,"",2021-05-02,44083
11563,kammaruppdrag,"",1994-10-03,0205148684308,2,kam,Riksdagsledamot,Tjänstgörande,1995-01-09,11561
51622,Riksdagsorgan,Riksdagens styrgrupp för det bilaterala demokratifrämjande samarbetet,2020-02-11,0155487380917,2,DEM,Vice ordförande,"",2022-10-26,51539
52646,uppdrag,Utrikesutskottet,2010-10-12,0607691439013,1,UU,Ordförande,"",2012-04-17,52613
49872,uppdrag,Trafikutskottet,2020-03-18,0980092192122,94,TU,Suppleant,"",2022-09-26,49829
6407,uppdrag,Trafikutskottet,1986-10-07,0286118205611,0,TU,Suppleant,"",1988-10-02,6397
31299,uppdrag,Socialförsäkringsutskottet,2014-10-07,085742305813,1,SfU,Suppleant,"",2017-05-07,31277
41863,uppdrag,Näringsutskottet,2020-03-18,0980681611418,84,NU,Suppleant,"",2022-09-26,41844
4390,uppdrag,Näringsutskottet,1994-10-11,028536711718,0,NU,Suppleant,"",1995-10-10,4378
50763,uppdrag,EU-nämnden,2021-09-02,0879782396219,3,EUN,Suppleant,"",2022-10-04,50699
39844,Riksdagsorgan,Utrikesnämnden,2016-04-04,0862868280923,7,UN,Ledamot,"",2018-10-02,39816
9794,kammaruppdrag,"",1985-09-30,0490704966896,0,kam,Riksdagsledamot,Tjänstgörande,1988-10-03,9790
37766,uppdrag,Civilutskottet,2013-02-22,0237055280513,15,CU,Ledamot,"",2014-09-29,37734
6760,kammaruppdrag,"",1988-10-03,0348289738906,323,kam,Riksdagsledamot,Tjänstgörande,1991-09-30,6758
25495,kammaruppdrag,Kalle Olsson,2018-12-13,0342890774415,79,kam,Ersättare,Ersättare,2019-01-13,25494
45934,uppdrag,Näringsutskottet,2010-10-12,0495314169413,13,NU,Ledamot,"",2013-04-18,45921
44609,uppdrag,Näringsutskottet,2020-03-18,0940980416614,48,NU,Suppleant,"",2022-09-26,44592
50065,Riksdagsorgan,Nordiska rådets svenska delegation,2025-10-15,0111697351426,19,NR,Suppleant,"",2026-10-31,50058
42966,uppdrag,Försvarsutskottet,2020-03-18,0977592683711,259,FöU,Suppleant,"",2020-09-03,42944
30802,uppdrag,Miljö- och jordbruksutskottet,2020-03-18,0277648711624,137,MJU,Suppleant,"",2022-09-26,30790
4518,uppdrag,Miljö- och jordbruksutskottet,1994-10-11,0599736947819,0,MJU,Suppleant,"",1998-10-04,4505
4647,kammaruppdrag,Bosse Ringholm,2004-07-20,0976656359110,19,kam,Statsrådsersättare,Ersättare,2006-10-02,4646
8399,uppdrag,Finansutskottet,2006-10-10,0371414788216,5,FiU,Suppleant,"",2010-10-04,8392
43544,uppdrag,"Sammansatta utrikes-, miljö- och jordbruksutskottet",2003-02-18,0257612529618,0,UMJU,Suppleant,"",2003-05-21,43468
21964,Riksdagsorgan,Krigsdelegationen,2018-10-09,0731442709013,34,KD,Ledamot,"",2019-09-05,21913
5334,uppdrag,Sammansatta utrikes- och socialutskottet,2005-02-15,0634917636517,0,USoU,Deputerad,"",2005-03-16,5306
7993,uppdrag,Socialutskottet,2004-09-23,0841422940412,0,SoU,Suppleant,"",2004-12-31,7990
8659,kammaruppdrag,"",2002-09-30,0324815829026,178,kam,Riksdagsledamot,Tjänstgörande,2005-10-16,8650
34308,kammaruppdrag,"",2002-09-30,0891971250317,254,kam,Riksdagsledamot,Tjänstgörande,2006-10-02,34303
50490,uppdrag,Sammansatta utrikes- och försvarsutskottet,2024-11-05,0473783431010,4,UFöU,Deputerad,"",2024-12-12,50454
12492,kammaruppdrag,"",1982-10-04,0856559235708,0,kam,Riksdagsledamot,Tjänstgörande,1985-09-30,12488
14006,kammaruppdrag,"",1991-09-30,0495620358802,210,kam,Riksdagsledamot,Tjänstgörande,1994-10-03,14004
32104,uppdrag,Skatteutskottet,2020-03-18,0952789103522,236,SkU,Suppleant,"",2022-09-26,32094
11612,Riksdagsorgan,Riksdagens delegation till Europarådets parlamentariska församling,1993-11-24,0213468747208,0,ER,Ordförande,"",1994-10-03,11590
45726,kammaruppdrag,"",2014-09-29,0284192765516,183,kam,Riksdagsledamot,Tjänstgörande,2017-07-26,45710
48223,uppdrag,Utbildningsutskottet,2025-01-16,0793372891224,7,UbU,Ledamot,"",2025-09-10,48217
41180,uppdrag,Utrikesutskottet,2018-10-02,0194498232620,11,UU,Ledamot,"",2019-02-15,41155
38538,kammaruppdrag,"",2004-09-27,0477013214601,58,kam,Riksdagsledamot,Tjänstgörande,2006-10-02,38532
9295,uppdrag,Sammansatta utrikes- och försvarsutskottet,2013-02-21,083921164513,7,UFöU,Suppleant,"",2013-03-06,9292
24740,uppdrag,Miljö- och jordbruksutskottet,2010-10-12,0236051814311,16,MJU,Suppleant,"",2014-09-29,24735
42220,uppdrag,Miljö- och jordbruksutskottet,2018-10-02,0503029811325,4,MJU,Suppleant,"",2019-02-13,42193
17919,uppdrag,Arbetsmarknadsutskottet,1991-10-08,0153923606405,0,AU,Ledamot,"",1994-10-02,17908
21378,Riksdagsorgan,Riksdagens delegation till Interparlamentariska unionen,2006-12-13,0573136138218,0,IPU,Ledamot,"",2008-03-26,21330
18131,kammaruppdrag,"",2002-09-30,0820673454606,37,kam,Riksdagsledamot,Tjänstgörande,2006-10-02,18129
2082,kammaruppdrag,"",1998-10-05,0330714384902,62,kam,Riksdagsledamot,Tjänstgörande,2002-09-30,2081
20353,kammaruppdrag,"",1983-01-11,0275884973900,0,kam,Riksdagsledamot,Tjänstgörande,1985-09-30,20350
38305,uppdrag,Skatteutskottet,2006-10-10,0248883870202,5,SkU,Suppleant,"",2010-10-04,38300
19693,kammaruppdrag,"",1994-10-03,0746654685605,148,kam,Riksdagsledamot,Tjänstgörande,1998-10-05,19690
11193,Riksdagsorgan,Valberedningen,1991-11-22,0668927708809,0,VB,Ordförande,"",1992-09-30,11188
1496,uppdrag,Skatteutskottet,1991-10-08,0512424416400,0,SkU,Suppleant,"",1994-10-02,1476
10011,kammaruppdrag,"",1985-09-30,0333564361692,0,kam,Riksdagsledamot,Tjänstgörande,1988-10-03,10010
50799,uppdrag,Kulturutskottet,2020-03-18,0970259744617,44,KrU,Suppleant,"",2022-09-26,50778
28112,uppdrag,Utbildningsutskottet,2014-10-07,0547818628111,4,UbU,Ledamot,"",2018-09-24,28090
1300,kammaruppdrag,Margareta Nachmanson 2001-01-31 - 2001-10-16,2001-01-31,0664794700308,35,kam,Riksdagsledamot,Ledig,2001-10-16,1299
36571,kammaruppdrag,"",2022-09-26,0591055036519,258,kam,Riksdagsledamot,Tjänstgörande,2023-05-22,36567
7690,Riksdagsorgan,Riksdagens ansvarsnämnd,2013-01-01,0747852417614,4,RAN,Ledamot,"",2015-12-31,7678
3379571,uppdrag,Justitieutskottet,2026-01-27,0254021157518,5,JuU,Suppleant,"",2026-09-28,49494
27280,uppdrag,Socialförsäkringsutskottet,1996-04-18,0430187508607,0,SfU,Ordförande,"",1998-10-04,27272
23712,kammaruppdrag,"",2014-09-29,0951854268017,172,kam,Riksdagsledamot,Tjänstgörande,2014-10-02,23704
42635,uppdrag,Justitieutskottet,2008-06-09,0236597884217,27,JuU,Extra suppleant,"",2009-01-01,42620
46907,uppdrag,Konstitutionsutskottet,2020-03-18,0273506284025,74,KU,Suppleant,"",2020-09-03,46885
5660,kammaruppdrag,Bo Finnkvist,1997-02-17,0747667590310,253,kam,Ersättare,Ersättare,1997-09-30,5655
43955,uppdrag,Utrikesutskottet,2022-10-04,0440225263920,10,UU,Ledamot,"",2022-10-18,43950
51996,uppdrag,Sammansatta utrikes- och försvarsutskottet,2021-03-18,0452755722723,5,UFöU,Deputerad,"",2021-04-21,51945
9929,kammaruppdrag,Stig Gustafsson 1980-04-23 - 1980-06-12,1980-04-23,0160374603998,0,kam,Riksdagsledamot,Ledig,1980-06-12,9914
27625,uppdrag,Sammansatta utrikes- och försvarsutskottet,2009-11-12,0352254228107,6,UFöU,Suppleant,"",2009-12-09,27594
21012,kammaruppdrag,"",2014-09-29,0235974887200,166,kam,Riksdagsledamot,Tjänstgörande,2018-09-24,21011
27024,uppdrag,Näringsutskottet,1994-10-12,0747552775209,0,NU,Ordförande,"",1998-10-04,27016
43370,uppdrag,Socialförsäkringsutskottet,2020-03-18,0810852280213,59,SfU,Suppleant,"",2022-09-26,43353
5137,kammaruppdrag,"",2006-10-02,0835507837915,169,kam,Riksdagsledamot,Tjänstgörande,2010-10-04,5136
17603,uppdrag,Sammansatta konstitutions- och utrikesutskottet,2001-03-28,0575413157004,0,KUU,Deputerad,"",2001-04-26,17586
24644,uppdrag,Skatteutskottet,2016-06-09,0456066032422,14,SkU,Ledamot,"",2018-09-24,24641
1235,kammaruppdrag,"",2002-09-30,0682674527208,165,kam,Riksdagsledamot,Tjänstgörande,2006-10-02,1234
30128,uppdrag,Socialutskottet,2011-10-21,0934639939611,29,SoU,Suppleant,"",2012-09-05,30103
32577,uppdrag,Finansutskottet,2020-03-20,0955748436811,312,FiU,Suppleant,"",2022-09-26,32569
3910,kammaruppdrag,Mikael Odenberg 1990-03-19 - 1990-04-19,1990-03-19,0389619060499,1,kam,Riksdagsledamot,Ledig,1990-04-19,3908
46250,uppdrag,Konstitutionsutskottet,2020-03-18,010643534813,279,KU,Suppleant,"",2020-09-03,46231
8749,uppdrag,Näringsutskottet,2002-10-08,0292756653724,0,NU,Suppleant,"",2004-09-23,8736
23845,uppdrag,Kulturutskottet,2002-10-08,0321885416125,0,KrU,Ledamot,"",2006-10-02,23831
48372,Riksdagsorgan,Utrikesnämnden,2015-08-27,0542160909628,9,UN,Suppleant,"",2018-10-02,48325
47912,Departement,Försvarsdepartementet,2025-09-09,0108109641223,16,Fö,Minister för civilt försvar,"",2026-09-28,47911
29772,uppdrag,Justitieutskottet,2020-03-18,0210198640127,80,JuU,Suppleant,"",2022-03-22,29762
17287,Riksdagsorgan,EG-delegationen,1994-10-11,0739152363302,0,EG,Suppleant,"",1994-12-31,17286
17106,kammaruppdrag,"Eva Arvidsson 1994-10-08 - 1995-10-09, Dag Ericson 1995-10-10 - 1996-03-22  Statsråd",1994-10-08,0181942435301,41,kam,Riksdagsledamot,Ledig,1996-03-22,17096
20235,Riksdagsorgan,Riksbanksfullmäktige,1998-12-02,0395416536118,0,RB,Suppleant,"",2002-10-14,20217
30736,uppdrag,Socialutskottet,2019-01-23,0704744533715,16,SoU,Ledamot,"",2021-02-25,30718
3476,uppdrag,Socialförsäkringsutskottet,2006-10-10,0587985033012,11,SfU,Ledamot,"",2010-10-04,3472
17887,Riksdagsorgan,Besvärsnämnden,2002-10-15,046703152205,0,BN,Ledamot,"",2003-07-01,17866
31344,uppdrag,Civilutskottet,2020-03-18,0505783078517,165,CU,Suppleant,"",2020-07-31,31337
25740,uppdrag,Försvarsutskottet,2020-03-18,0962410717322,213,FöU,Suppleant,"",2020-09-03,25718
52271,uppdrag,Civilutskottet,2020-03-18,0594680769027,150,CU,Suppleant,"",2022-09-26,52265
5520,uppdrag,Justitieutskottet,1998-10-13,0463667731519,0,JuU,Ledamot,"",2002-09-30,5517
18717,kammaruppdrag,"",1988-10-03,0520793981601,104,kam,Riksdagsledamot,Tjänstgörande,1991-09-30,18711
52116,uppdrag,Socialutskottet,2020-03-18,0575283695521,33,SoU,Suppleant,"",2022-09-26,52099
18697,uppdrag,Sammansatta utrikes- och försvarsutskottet,1999-03-23,079223680900,0,UFöU,Vice ordförande,"",1999-09-13,18687
27742,uppdrag,Finansutskottet,2020-03-18,0252067342313,219,FiU,Suppleant,"",2022-09-26,27733
40041,uppdrag,Näringsutskottet,2020-03-18,0899112324519,82,NU,Suppleant,"",2022-09-26,40021
24401,partiuppdrag,Liberalerna,2019-08-12,0228167770927,0,L,Förste vice gruppledare,"",2022-04-19,24399
3530,uppdrag,Sammansatta utrikes- och försvarsutskottet,2010-02-04,0814945477312,14,UFöU,Suppleant,"",2010-03-03,3520
33227,uppdrag,Skatteutskottet,1988-10-11,fe611d26-89f6-4b63-9b55-02f30630da91,"",sku,Suppleant,"",1991-09-29,33225
46666,Riksdagsorgan,Riksdagens delegation till Interparlamentariska unionen,2022-02-23,069309987221,4,IPU,Ledamot,"",2022-10-24,46626
11852,uppdrag,Konstitutionsutskottet,1995-10-11,0145888252000,0,KU,Suppleant,"",1996-04-17,11831
44945,uppdrag,Arbetsmarknadsutskottet,2020-03-20,0638497389621,292,AU,Suppleant,"",2022-09-26,44927
15989,kammaruppdrag,"",1988-10-03,0593022437106,190,kam,Riksdagsledamot,Tjänstgörande,1991-09-30,15986
41056,uppdrag,Arbetsmarknadsutskottet,2022-11-17,0316505710324,25,AU,Suppleant,"",2026-09-28,41043
32448,Riksdagsorgan,Riksdagens delegation till Europarådets parlamentariska församling,2003-03-13,0480007629014,0,ER,Suppleant,"",2005-01-24,32422
18065,uppdrag,EES-utskottet,1992-05-26,0612453628106,0,EU,Ledamot,"",1993-06-04,18056
4094,uppdrag,Socialutskottet,2002-10-15,0381231495405,0,SoU,Suppleant,"",2006-10-02,4090
1419,Riksdagsorgan,Valberedningen,1999-09-23,0104804820009,0,VB,Ledamot,"",2002-09-30,1388
25337,Riksdagsorgan,Riksbanksfullmäktige,2014-10-23,046426524512,6,RB,Suppleant,"",2017-01-11,25330
8033,kammaruppdrag,Annika Nilsson,2005-02-21,0180442748612,0,kam,Ersättare,Ersättare,2005-07-31,8030
13086,Riksdagsorgan,Riksdagens delegation till Interparlamentariska unionen,1991-11-19,0931369291903,0,IPU,Suppleant,"",1994-12-07,13072
38654,uppdrag,Arbetsmarknadsutskottet,2020-03-20,0773497241728,314,AU,Suppleant,"",2022-09-26,38647
31907,uppdrag,Trafikutskottet,2019-06-18,042413114103,5,TU,Suppleant,"",2020-03-06,31888
11604,uppdrag,Utbildningsutskottet,1985-09-30,0213468747208,0,UbU,Suppleant,"",1986-10-07,11590
52458,uppdrag,Arbetsmarknadsutskottet,2020-03-18,0358514648113,64,AU,Suppleant,"",2022-09-26,52451
25674,uppdrag,Utbildningsutskottet,2020-03-18,0222691314314,66,UbU,Suppleant,"",2022-09-26,25650
52113,uppdrag,Näringsutskottet,2021-04-13,0575283695521,39,NU,Suppleant,"",2022-09-26,52099
39264,uppdrag,Arbetsmarknadsutskottet,2014-10-07,0772402807013,6,AU,Ledamot,"",2018-09-24,39236
49925,kammaruppdrag,"",2018-09-24,0648224557612,205,kam,Riksdagsledamot,Tjänstgörande,2022-09-26,49921
23298,Riksdagsorgan,Riksdagsstyrelsen,2019-02-15,0157062733618,6,RS,Ersättare,"",2019-06-30,23265
52800,uppdrag,Utbildningsutskottet,2020-03-18,0105632258713,93,UbU,Suppleant,"",2022-09-26,52779
45386,uppdrag,Arbetsmarknadsutskottet,2024-10-17,0922497728524,2,AU,Vice ordförande,"",2026-09-28,45367
45384,kammaruppdrag,Agneta Karlsson 2013-11-04 - 2013-12-31,2013-11-04,0922497728524,143,kam,Riksdagsledamot,Ledig,2013-12-31,45367
48246,Riksdagsorgan,Riksdagsstyrelsen,2022-10-27,0793372891224,3,RS,Ersättare,"",2026-10-06,48217
4998,uppdrag,Justitieutskottet,1993-11-08,0440497495914,0,JuU,Suppleant,"",1993-12-08,4987
31024,uppdrag,Socialförsäkringsutskottet,2020-03-18,0325462829512,259,SfU,Suppleant,"",2022-09-26,31014
39483,uppdrag,Socialförsäkringsutskottet,1998-10-13,0748447264503,0,SfU,Ledamot,"",2002-09-30,39474
17760,uppdrag,Sammansatta utrikes- och försvarsutskottet,2002-05-31,0457213878205,0,UFöU,Suppleant,"",2002-06-12,17746
29739,uppdrag,Justitieutskottet,2015-03-06,0308306375022,14,JuU,Ledamot,"",2018-09-24,29714
50598,uppdrag,Skatteutskottet,2020-03-18,0628005785225,37,SkU,Suppleant,"",2022-09-26,50580
35758,Riksdagsorgan,Riksdagsstyrelsen,2022-10-04,0956595590924,3,RS,Ledamot,"",2022-10-18,35711
39323,uppdrag,Försvarsutskottet,2020-03-18,025967059622,189,FöU,Suppleant,"",2020-09-03,39302
45234,uppdrag,Civilutskottet,2020-03-18,065105536026,198,CU,Suppleant,"",2022-09-26,45224
45045,kammaruppdrag,"",2022-09-26,0130789484021,256,kam,Riksdagsledamot,Tjänstgörande,2026-09-28,45041
47718,Riksdagsorgan,Riksdagens delegation till Natos parlamentariska församling,2020-01-21,0642224351118,2,NATO,Suppleant,"",2022-10-18,47671
42104,uppdrag,Justitieutskottet,2014-10-07,0134101155612,17,JuU,Suppleant,"",2018-09-24,42085
2087,Riksdagsorgan,Valprövningsnämnden,1998-12-02,0330714384902,0,VPN,Suppleant,"",2002-09-30,2081
49835,uppdrag,Socialutskottet,2018-10-02,0720250789315,1,SoU,Suppleant,"",2022-09-26,49818
13212,uppdrag,Utbildningsutskottet,1991-10-08,0583060288605,0,UbU,Ledamot,"",1993-04-13,13206
4912,kammaruppdrag,"",1998-10-05,0483316376813,6,kam,Riksdagsledamot,Tjänstgörande,2002-09-30,4907
20583,uppdrag,Trafikutskottet,2020-03-18,0161597857912,309,TU,Suppleant,"",2022-09-26,20563
51659,uppdrag,Sammansatta utrikes- och försvarsutskottet,2024-05-23,0604604418610,16,UFöU,Suppleant,"",2024-06-18,51652
41930,Riksdagsorgan,Nordiska rådets svenska delegation,2020-10-14,0980681611418,2,NR,Ledamot,"",2021-10-13,41844
12606,kammaruppdrag,"",1985-09-30,0611699417309,0,kam,Riksdagsledamot,Tjänstgörande,1986-11-10,12603
12040,kammaruppdrag,"",1991-04-09,0688288022003,0,kam,Riksdagsledamot,Tjänstgörande,1991-05-08,12039
31701,uppdrag,EU-nämnden,2020-03-18,0853204119514,230,EUN,Suppleant,"",2022-09-26,31683
21133,kammaruppdrag,"",1994-10-08,031005479013,77,kam,Riksdagsledamot,Tjänstgörande,1998-10-05,21122
48341,uppdrag,Justitieutskottet,2020-03-19,0542160909628,12,JuU,Vice ordförande,"",2022-09-26,48325
53870,kammaruppdrag,"",2018-09-24,0742883909221,217,kam,Riksdagsledamot,Tjänstgörande,2022-09-26,53868
38091,kammaruppdrag,"",2018-09-24,0365748677411,345,kam,Riksdagsledamot,Tjänstgörande,2022-09-26,38089
50953,Riksdagsorgan,Valberedningen,2010-10-04,0973782197017,8,VB,Suppleant,"",2014-09-29,50869
47460,uppdrag,Miljö- och jordbruksutskottet,2022-10-04,0665485817222,14,MJU,Suppleant,"",2024-09-12,47445
18380,Riksdagsorgan,Valberedningen,2002-09-30,0553513261108,0,VB,Ledamot,"",2006-10-02,18358
27806,Riksdagsorgan,Valberedningen,2010-10-04,0252067342313,1,VB,Suppleant,"",2014-09-29,27733
37471,uppdrag,Näringsutskottet,2018-10-16,0509415296421,26,NU,Suppleant,"",2022-09-26,37457
29671,uppdrag,Skatteutskottet,2014-10-07,012576033427,8,SkU,Ledamot,"",2018-09-24,29644
31029,uppdrag,Arbetsmarknadsutskottet,2020-03-20,0325462829512,279,AU,Suppleant,"",2021-10-20,31014
19473,uppdrag,Bostadsutskottet,1991-10-08,0810673119603,0,BoU,Ledamot,"",1994-10-02,19459
53674,Riksdagsorgan,Nordiska rådets svenska delegation,2021-10-13,0138741628520,10,NR,Ledamot,"",2022-10-11,53633
42506,uppdrag,EU-nämnden,2018-10-09,086684470825,47,EUN,Suppleant,"",2022-10-04,42483
37802,kammaruppdrag,"",1991-09-30,0853235077516,51,kam,Riksdagsledamot,Tjänstgörande,1994-10-03,37801
51255,uppdrag,Sammansatta utrikes- och försvarsutskottet,2021-03-18,0866055333028,9,UFöU,Suppleant,"",2021-04-21,51223
16914,uppdrag,Arbetsmarknadsutskottet,2006-10-10,0916272051100,10,AU,Suppleant,"",2010-10-04,16909
2885,Riksdagsorgan,Styrelsen för Stiftelsen Riksbankens Jubileumsfond,2002-11-01,0875425244515,0,RJ,Personlig suppleant,"",2006-10-31,2864
33766,Departement,Utbildningsdepartementet,2019-10-01,0137849446315,14,U,Utbildningsminister,"",2020-12-17,33760
51631,Riksdagsorgan,Riksrevisionens styrelse,2010-10-19,0155487380917,5,RRS,Suppleant,"",2010-12-31,51539
17425,uppdrag,Trafikutskottet,1994-10-11,0559652845303,0,TU,Ledamot,"",1998-10-04,17415
5340,Riksdagsorgan,Nordiska rådets svenska delegation,1998-10-20,0634917636517,0,NR,Ledamot,"",2002-09-30,5306
16293,partiuppdrag,Kristdemokraterna,2010-10-04,0745549193810,0,KD,Gruppledare,"",2010-10-06,16272
53423,uppdrag,Näringsutskottet,2023-04-01,0338088431726,1,NU,Suppleant,"",2023-09-20,53409
18653,uppdrag,Utrikesutskottet,1988-11-11,0900533740700,0,UU,Suppleant,"",1991-09-29,18636
52741,uppdrag,Arbetsmarknadsutskottet,2020-03-18,041911485722,76,AU,Suppleant,"",2022-09-26,52729
12986,kammaruppdrag,Elisebeht Markström 1995-01-10 - 1995-10-09,1995-01-10,0153549892302,75,kam,Riksdagsledamot,Ledig,1995-10-09,12983
20469,uppdrag,Arbetsmarknadsutskottet,2020-03-18,0196077326617,129,AU,Suppleant,"",2020-12-31,20460
43198,uppdrag,Finansutskottet,2023-10-06,0576122429317,24,FiU,Suppleant,"",2024-03-06,43189
11940,kammaruppdrag,"",1985-09-30,0149848066801,0,kam,Riksdagsledamot,Tjänstgörande,1988-10-03,11937
1460,uppdrag,Finansutskottet,2008-11-26,0263304349100,0,FiU,Suppleant,"",2009-02-01,1455
30535,uppdrag,Utrikesutskottet,2010-10-12,0671241874717,3,UU,Suppleant,"",2014-09-29,30513
51453,uppdrag,EU-nämnden,2022-10-12,0222102752213,37,EUN,Suppleant,"",2026-09-28,51445
46142,uppdrag,Utrikesutskottet,2014-10-14,014386615025,24,UU,Suppleant,"",2018-09-24,46114
39947,uppdrag,Miljö- och jordbruksutskottet,2020-03-18,0166790812128,34,MJU,Suppleant,"",2022-09-26,39938
49239,uppdrag,Socialförsäkringsutskottet,2025-09-09,0999976269027,24,SfU,Suppleant,"",2026-09-28,49232
6641,Riksdagsorgan,Riksdagsstyrelsen,2000-07-01,0505599928316,0,RS,Suppleant,"",2002-09-30,6624
7515,uppdrag,Försvarsutskottet,2008-11-27,0135730306412,4,FöU,Suppleant,"",2010-10-04,7499
12460,Riksdagsorgan,Riksbanksfullmäktige,1988-10-18,0525479453308,0,RB,Ledamot,"",1991-09-30,12444
47196,kammaruppdrag,Arhe Hamednaca,2017-05-29,0911067396229,173,kam,Ersättare,Ersättare,2017-07-27,47189
41297,uppdrag,"Sammansatta utrikes-, miljö- och jordbruksutskottet",2003-02-18,0859968278117,0,UMJU,Deputerad,"",2003-05-21,41259
12637,uppdrag,Utrikesutskottet,1991-09-30,0746759738009,0,UU,Suppleant,"",1994-10-02,12631
38387,uppdrag,Trafikutskottet,2020-03-18,0860364634014,195,TU,Suppleant,"",2022-09-26,38371
46839,uppdrag,Konstitutionsutskottet,2019-02-13,0472349361027,28,KU,Suppleant,"",2022-09-26,46818
19885,kammaruppdrag,Julia Kronlid,2010-10-12,0575313291605,331,kam,Ersättare,Ersättare,2011-04-17,19883
13492,uppdrag,Finansutskottet,1988-11-07,059100119006,0,FiU,Suppleant,"",1991-09-29,13478
19008,kammaruppdrag,"",2004-06-15,0573273704102,0,kam,Ersättare,Ersättare,2004-08-29,19000
39687,Europaparlamentet,Europaparlamentet,2019-07-02,0488980773927,4,EP,Ledamot,"",2024-07-16,39685
16275,kammaruppdrag,"",2010-10-04,0745549193810,181,kam,Riksdagsledamot,Tjänstgörande,2010-10-05,16272
