person_id,first_name,last_name,party,born_year,gender,first_assignment_date,last_assignment_date,total_days_served,total_days_served_parliament,total_days_served_committee,total_days_served_government,total_days_served_eu,active,total_assignments,current_assignments,total_days_served_speaker,active_speaker,total_days_served_party,active_party,current_committee_assignments,current_ministry_assignments,current_party_assignments,current_speaker_assignments,total_committee_assignments,total_party_assignments,total_speaker_assignments,total_ministry_assignments,active_eu,active_government,active_committee,active_parliament,total_committee_substitute_assignments,current_committee_substitute_assignments,total_days_served_committee_substitute,total_committee_leadership_assignments,current_committee_leadership_assignments,total_days_served_committee_leadership,total_committee_chair_assignments,current_committee_chair_assignments,total_committee_vice_chair_all_assignments,current_committee_vice_chair_all_assignments,total_suppleant_assignments,current_suppleant_assignments,total_statsminister_assignments,current_statsminister_assignments,total_party_leader_assignments,current_party_leader_assignments,total_party_secretary_assignments,current_party_secretary_assignments,total_documents,party_motions,individual_motions,committee_motions,multi_party_motions,follow_up_motions,documents_last_year,document_years_active,average_docs_per_year,doc_activity_level,doc_activity_profile,collaboration_percentage,document_types,first_document_date,last_document_date
0737824098113,Magnus,Berntsson,KD,1973,MAN,2022-09-26,2026-10-27,7227,1191,3749,0,0,t,11,6,0,f,0,f,3,0,0,0,8,0,0,0,f,f,t,t,4,1,1350,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,56,0,56,0,0,0,35,2,28.0,Medium,Individual-focused,0.0,"{""mot:Enskild motion""}",2023-10-04,2025-10-07
0617957067613,Helene,Petersson,S,1956,KVINNA,2002-09-30,2018-09-24,27416,5837,12552,0,0,f,22,0,0,f,0,f,0,0,0,0,10,0,0,0,f,f,f,f,4,0,5700,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,411,0,385,23,3,0,0,14,29.4,Very High,Individual-focused,0.7,"{""mot:Enskild motion"",mot:Flerpartimotion,mot:Kommittémotion}",2002-10-23,2017-10-03
0913695315308,Hans Göran,Franck,S,1925,MAN,1982-10-08,1994-10-03,7451,4376,2168,0,0,f,9,0,0,f,0,f,0,0,0,0,3,0,0,0,f,f,f,f,1,0,366,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Inactive,None,0,,,
0603753860213,Carina,Ståhl Herrstedt,SD,1971,KVINNA,2010-10-04,2025-02-28,36921,5261,20580,0,0,f,45,0,0,f,1017,f,0,0,0,0,29,2,0,0,f,f,f,f,22,0,15352,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,452,35,303,110,0,1,1,14,32.3,Very High,Individual-focused,0.0,"{mot:,""mot:Enskild motion"",mot:Följdmotion,mot:Kommittémotion,mot:Partimotion}",2010-10-27,2025-01-30
0424419397804,Carl,Frick,MP,1934,MAN,1988-10-04,1991-09-30,3730,1091,2639,0,0,f,6,0,0,f,0,f,0,0,0,0,5,0,0,0,f,f,f,f,4,0,1556,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Inactive,None,0,,,
0642224351118,Pål,Jonson,M,1972,MAN,2016-09-14,2026-09-28,25944,2224,16852,1168,0,t,56,2,0,f,0,f,0,1,0,0,35,0,0,4,f,t,f,f,24,0,14940,6,0,1392,3,0,3,0,24,0,0,0,0,0,0,0,74,0,45,19,0,0,5,8,9.3,Medium,Individual-focused,0.0,"{""mot:Enskild motion"",mot:Kommittémotion,prop:prop,prop:skr}",2016-10-04,2025-09-30
0973350087929,Patrik,Karlson,L,1987,MAN,2024-03-01,2026-09-21,3325,669,2656,0,0,t,7,5,0,f,0,f,4,0,0,0,6,0,0,0,f,f,t,t,4,3,1992,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,30,0,30,0,0,0,30,0,0,Low,Individual-focused,0.0,"{""mot:Enskild motion""}",2025-10-02,2025-10-07
0136268785826,Nima,Gholam Ali Pour,SD,1981,MAN,2022-09-26,2026-09-21,3206,1191,2015,0,0,t,3,3,0,f,0,f,2,0,0,0,2,0,0,0,f,f,t,t,1,1,832,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,39,0,35,4,0,0,24,2,19.5,Low,Individual-focused,0.0,"{""mot:Enskild motion"",mot:Kommittémotion}",2022-10-11,2025-10-03
0348383585915,Marielle,Lahti,MP,1969,KVINNA,2022-11-01,2023-06-25,1164,236,928,0,0,f,5,0,0,f,0,f,0,0,0,0,4,0,0,0,f,f,f,f,4,0,928,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,Low,Party-focused,0.0,{mot:Partimotion},2023-03-13,2023-04-27
0732626552000,Eva,Bengtsson,MP,1928,KVINNA,1991-05-15,1991-06-15,62,0,62,0,0,f,2,0,0,f,0,f,0,0,0,0,2,0,0,0,f,f,f,f,2,0,62,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Inactive,None,0,,,
0515990253512,Yilmaz,Kerimo,S,1963,MAN,1998-10-05,2018-09-24,23899,7278,14471,0,0,f,20,0,0,f,0,f,0,0,0,0,11,0,0,0,f,f,f,f,6,0,8673,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,306,0,266,32,8,0,0,16,19.1,Very High,Individual-focused,2.6,"{""mot:Enskild motion"",mot:Flerpartimotion,mot:Kommittémotion}",2000-10-05,2017-10-04
0117203219614,Jörgen,Warborn,M,1969,MAN,2014-09-29,2029-07-16,8235,1736,3896,0,2373,t,14,1,0,f,0,f,0,0,0,0,9,0,0,0,t,f,f,f,8,0,3762,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,90,0,51,39,0,0,0,2,45.0,Medium,Individual-focused,0.0,"{""mot:Enskild motion"",mot:Kommittémotion}",2014-10-29,2017-10-05
0841802782704,Birgit,Friggebo,FP,1941,KVINNA,1979-10-01,1998-10-04,14809,4151,5177,0,0,f,21,0,0,f,0,f,0,0,0,0,5,0,0,0,f,f,f,f,1,0,358,1,0,1453,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Inactive,None,0,,,
0689650052309,Hans,Lindblad,FP,1938,MAN,1976-10-04,1993-01-11,5045,4851,194,0,0,f,6,0,0,f,0,f,0,0,0,0,1,0,0,0,f,f,f,f,1,0,194,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Inactive,None,0,,,
0831636664429,Mattias,Karlsson,SD,1977,MAN,2010-10-04,2026-10-26,44472,5566,23894,0,0,t,60,9,0,f,2742,f,4,0,0,0,35,2,0,0,f,f,t,t,31,3,22261,2,1,186,1,1,1,0,31,3,0,0,0,0,0,0,280,48,181,48,0,2,0,13,21.5,Very High,Individual-focused,0.0,"{mot:,""mot:Enskild motion"",mot:Följdmotion,mot:Kommittémotion,mot:Partimotion}",2010-10-27,2024-10-02
046137638006,Owe,Andréasson,S,1930,MAN,1976-10-04,1994-10-03,8719,6573,2146,0,0,f,8,0,0,f,0,f,0,0,0,0,2,0,0,0,f,f,f,f,2,0,2146,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Inactive,None,0,,,
043961676409,Roland,Larsson,S,1940,MAN,1998-10-05,1999-02-02,232,120,112,0,0,f,2,0,0,f,0,f,0,0,0,0,1,0,0,0,f,f,f,f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Inactive,None,0,,,
0194498232620,Roza,Güclü Hedin,S,1982,KVINNA,2010-10-04,2022-10-18,26241,4197,19700,0,0,f,37,0,0,f,896,f,0,0,0,0,28,1,0,0,f,f,f,f,24,0,18082,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,321,1,301,17,0,0,0,10,32.1,Very High,Individual-focused,0.0,"{mot:,""mot:Enskild motion"",""mot:Fristående motion"",mot:Kommittémotion,mot:Partimotion}",2010-10-21,2021-09-30
0944338157703,Karin,Wegestål,S,1934,KVINNA,1988-10-03,2002-09-30,21629,5110,11927,0,0,f,24,0,0,f,0,f,0,0,0,0,15,0,0,0,f,f,f,f,8,0,5375,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,20,0,19,0,1,0,0,1,20.0,Low,Individual-focused,5.0,"{""mot:Enskild motion"",mot:Flerpartimotion}",2000-10-05,2001-10-18
0477013214601,Carl B,Hamilton,L,1946,MAN,1991-10-09,2023-08-22,23991,5709,14812,0,0,f,45,0,0,f,0,f,0,0,0,0,29,0,0,0,f,f,f,f,15,0,6606,3,0,2408,2,0,1,0,15,0,0,0,0,0,0,0,75,11,20,35,9,0,0,11,6.8,Medium,Committee-focused,12.0,"{""mot:Enskild motion"",mot:Flerpartimotion,mot:Kommittémotion,mot:Partimotion}",2002-10-23,2014-01-22
0838210948212,Henrik,Landerholm,M,1963,MAN,1991-09-30,2002-09-30,20061,4018,7931,0,0,f,22,0,0,f,0,f,0,0,0,0,13,0,0,0,f,f,f,f,3,0,2908,5,0,1682,2,0,3,0,3,0,0,0,0,0,0,0,105,54,12,19,0,0,0,2,52.5,High,Party-focused,0.0,"{mot:-,""mot:Enskild motion"",mot:Kommittémotion,mot:Partimotion}",2000-03-08,2002-05-02
069436402021,Tomas,Tobé,M,1978,MAN,2006-10-02,2029-07-16,18114,4572,5843,0,2373,t,31,1,0,f,1780,f,0,0,0,0,16,3,0,0,t,f,f,f,3,0,2151,5,0,1935,4,0,1,0,3,0,0,0,0,0,1,0,149,0,119,26,4,0,0,11,13.5,High,Individual-focused,2.7,"{""mot:Enskild motion"",mot:Flerpartimotion,mot:Kommittémotion}",2006-10-31,2018-05-04
0618278689611,Michael,Arthursson,C,1958,MAN,2010-11-17,2023-02-17,4475,0,0,0,0,f,1,0,0,f,4475,f,0,0,0,0,0,1,0,0,f,f,f,f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Inactive,None,0,,,
0203334943718,Louise,Malmström,S,1972,KVINNA,2002-09-30,2014-09-29,13755,4382,9373,0,0,f,11,0,0,f,0,f,0,0,0,0,8,0,0,0,f,f,f,f,5,0,5031,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,505,0,410,88,7,0,0,11,45.9,Very High,Individual-focused,1.4,"{""mot:Enskild motion"",mot:Flerpartimotion,mot:Kommittémotion}",2002-10-23,2014-06-16
0321680964806,Sivert,Carlsson,C,1937,MAN,1987-10-14,1998-12-01,6416,1496,3844,0,0,f,10,0,0,f,0,f,0,0,0,0,7,0,0,0,f,f,f,f,5,0,3056,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Inactive,None,0,,,
0970427364222,Anna,Wallén,S,1980,KVINNA,2010-10-04,2018-09-24,8349,2564,4344,0,0,f,13,0,0,f,0,f,0,0,0,0,4,0,0,0,f,f,f,f,1,0,1448,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,271,0,245,23,2,0,0,7,38.7,Very High,Individual-focused,0.7,"{mot:,""mot:Enskild motion"",mot:Flerpartimotion,mot:Kommittémotion}",2010-10-19,2018-08-17
0638330195202,Kaj,Larsson,S,1938,MAN,1985-09-30,2002-09-30,21055,6209,11958,0,0,f,19,0,0,f,0,f,0,0,0,0,11,0,0,0,f,f,f,f,7,0,7598,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,10,0,10,0,0,0,0,1,10.0,Low,Individual-focused,0.0,"{""mot:Enskild motion""}",2000-10-05,2001-10-18
0872218435908,Sonja,Rembo,M,1933,KVINNA,1979-10-01,1997-09-15,21901,6344,9085,0,0,f,28,0,0,f,0,f,0,0,0,0,9,0,0,0,f,f,f,f,4,0,3637,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Inactive,None,0,,,
0685433188501,Ulla,Bouvin,MP,1946,KVINNA,1990-04-18,1990-05-18,60,0,60,0,0,f,2,0,0,f,0,f,0,0,0,0,2,0,0,0,f,f,f,f,2,0,60,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Inactive,None,0,,,
0902172188709,Nils-Göran,Holmqvist,S,1943,MAN,1994-10-03,2006-10-02,13049,4382,8667,0,0,f,12,0,0,f,0,f,0,0,0,0,9,0,0,0,f,f,f,f,6,0,5405,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,139,0,132,0,0,0,0,5,27.8,High,Individual-focused,0.0,"{mot:-,""mot:Enskild motion""}",2000-04-05,2006-04-04
0602744999917,Elisabeth,Thand Ringqvist,C,1972,KVINNA,2022-09-26,2026-10-13,8313,1191,3491,0,0,t,18,5,0,f,1235,t,0,0,2,0,4,6,0,0,f,f,f,t,2,0,2328,1,0,1163,0,0,1,0,2,0,0,0,1,1,0,0,98,13,36,49,0,0,39,2,49.0,Medium,Committee-focused,0.0,"{""mot:Enskild motion"",mot:Kommittémotion,mot:Partimotion}",2023-10-04,2025-10-07
039655712615,Margareta,Pålsson,M,1949,KVINNA,2002-09-30,2012-08-31,16693,3623,4980,0,0,f,17,0,0,f,1633,f,0,0,0,0,6,2,0,0,f,f,f,f,1,0,1455,1,0,615,1,0,0,0,1,0,0,0,0,0,0,0,242,0,156,73,13,0,0,8,30.3,Very High,Individual-focused,5.4,"{""mot:Enskild motion"",mot:Flerpartimotion,mot:Kommittémotion}",2002-10-23,2011-10-03
0181478122414,Anne Marie,Brodén,M,1956,KVINNA,2002-09-30,2014-09-29,13799,4382,9417,0,0,f,13,0,0,f,0,f,0,0,0,0,10,0,0,0,f,f,f,f,7,0,5096,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,389,0,224,140,25,0,0,11,35.4,Very High,Individual-focused,6.4,"{""mot:Enskild motion"",mot:Flerpartimotion,mot:Kommittémotion}",2002-10-23,2014-01-23
0381853591928,Malte,Tängmark Roos,MP,1994,MAN,2023-04-10,2026-09-21,1104,350,754,0,0,t,8,3,0,f,0,f,2,0,0,0,6,0,0,0,f,f,t,t,5,1,431,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,48,6,5,37,0,0,47,2,24.0,Low,Party-focused,0.0,"{""mot:Enskild motion"",mot:Kommittémotion,mot:Partimotion}",2023-04-27,2025-11-26
0510486065729,Magdalena,Streijffert,S,1977,KVINNA,2006-10-02,2010-10-04,5435,1269,4166,0,0,f,7,0,0,f,0,f,0,0,0,0,4,0,0,0,f,f,f,f,4,0,4166,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,121,0,91,25,5,0,0,3,40.3,High,Individual-focused,4.1,"{""mot:Enskild motion"",mot:Flerpartimotion,mot:Kommittémotion}",2006-10-31,2010-04-01
0508589337602,Harald,Bergström,KD,1936,MAN,1991-09-30,2002-09-30,7167,2555,3986,0,0,f,6,0,0,f,0,f,0,0,0,0,3,0,0,0,f,f,f,f,2,0,2896,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,150,2,14,110,4,0,0,2,75.0,High,Committee-focused,2.7,"{mot:-,""mot:Enskild motion"",mot:Flerpartimotion,mot:Kommittémotion,mot:Partimotion}",2000-03-08,2002-06-13
0610162335824,Niklas,Sigvardsson,S,1991,MAN,2022-09-26,2026-09-28,2449,1191,1258,0,0,t,3,3,0,f,0,f,2,0,0,0,2,0,0,0,f,f,t,t,2,2,1258,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,66,0,55,11,0,0,27,2,33.0,Medium,Individual-focused,0.0,"{""mot:Enskild motion"",mot:Kommittémotion}",2023-10-03,2025-11-26
071293048118,Thomas,Ragnarsson,M,1970,MAN,2022-09-26,2026-09-28,3557,1191,2366,0,0,t,5,3,0,f,0,f,2,0,0,0,4,0,0,0,f,f,t,t,3,1,2255,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,17,0,17,0,0,0,8,2,8.5,Low,Individual-focused,0.0,"{""mot:Enskild motion""}",2023-10-05,2025-10-06
0591624095901,Björn,Leivik,M,1948,MAN,1998-10-05,2014-09-29,11497,3176,6873,0,0,f,12,0,0,f,0,f,0,0,0,0,8,0,0,0,f,f,f,f,7,0,5418,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,110,1,43,57,3,0,0,9,12.2,High,Committee-focused,2.7,"{mot:-,""mot:Enskild motion"",mot:Flerpartimotion,mot:Kommittémotion,mot:Partimotion}",2000-04-06,2009-10-05
0153040710006,Percy,Liedholm,M,1937,MAN,1994-10-20,1994-12-16,137,57,80,0,0,f,3,0,0,f,0,f,0,0,0,0,2,0,0,0,f,f,f,f,2,0,80,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Inactive,None,0,,,
0991145731807,Bengt,Dalström,NYD,1925,MAN,1991-09-30,1994-10-03,3960,1068,1808,0,0,f,7,0,0,f,0,f,0,0,0,0,3,0,0,0,f,f,f,f,2,0,718,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Inactive,None,0,,,
0235326752716,Lennart,Pettersson,C,1952,MAN,2006-10-02,2015-03-25,5108,1463,2910,0,0,f,4,0,0,f,0,f,0,0,0,0,2,0,0,0,f,f,f,f,1,0,1455,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,69,0,66,0,3,0,0,2,34.5,Medium,Individual-focused,4.3,"{""mot:Enskild motion"",mot:Flerpartimotion}",2006-10-31,2009-10-06
0244345953026,Peter,Danielsson,M,1974,MAN,2002-09-30,2006-11-08,4437,1500,2937,0,0,f,7,0,0,f,0,f,0,0,0,0,5,0,0,0,f,f,f,f,2,0,1454,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,201,0,121,69,11,0,0,4,50.3,Very High,Individual-focused,5.5,"{""mot:Enskild motion"",mot:Flerpartimotion,mot:Kommittémotion}",2002-10-23,2006-11-17
0455312624903,Lena,Öhrsvik,S,1944,KVINNA,1976-10-04,1994-10-03,6573,6573,0,0,0,f,6,0,0,f,0,f,0,0,0,0,0,0,0,0,f,f,f,f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Inactive,None,0,,,
0112791482908,Nils T,Svensson,S,1940,MAN,1982-10-04,1998-10-05,28211,5812,13852,0,0,f,32,0,0,f,0,f,0,0,0,0,15,0,0,0,f,f,f,f,8,0,7667,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Inactive,None,0,,,
0145888252000,Axel,Andersson,S,1933,MAN,1976-10-04,1998-10-20,31009,7662,16150,0,281,f,43,0,0,f,0,f,0,0,0,0,22,0,0,0,f,f,f,f,14,0,10552,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Inactive,None,0,,,
023767922422,Mats,Persson,L,1980,MAN,2014-09-29,2026-09-28,25401,3030,21158,983,0,t,45,4,0,f,193,f,3,0,0,0,32,1,0,2,f,f,t,t,25,2,18142,0,0,0,0,0,0,0,25,2,0,0,0,0,0,0,260,60,16,177,1,0,4,10,26.0,Very High,Party-focused,0.4,"{mot:,""mot:Enskild motion"",mot:Flerpartimotion,mot:Kommittémotion,mot:Partimotion,prop:prop}",2014-11-04,2025-10-07
0386912710815,Mats,Arkhem,SD,1966,MAN,2022-09-26,2026-09-21,5912,1191,4721,0,0,t,8,5,0,f,0,f,4,0,0,0,7,0,0,0,f,f,t,t,6,3,4442,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,4,0,3,1,0,0,1,2,2.0,Low,Individual-focused,0.0,"{""mot:Enskild motion"",mot:Kommittémotion}",2023-10-04,2025-10-29
0936271144504,Bengt,Hurtig,V,1939,MAN,1989-10-01,1998-10-05,9113,3017,4796,0,282,f,17,0,0,f,0,f,0,0,0,0,7,0,0,0,f,f,f,f,6,0,3713,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Inactive,None,0,,,
0186543997302,Ulla,Berg,S,1946,KVINNA,1988-10-03,1991-09-30,3258,1092,2166,0,0,f,3,0,0,f,0,f,0,0,0,0,2,0,0,0,f,f,f,f,2,0,2166,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Inactive,None,0,,,
042327212304,Pontus,Wiklund,KD,1929,MAN,1991-09-30,1994-10-03,2189,1099,1090,0,0,f,2,0,0,f,0,f,0,0,0,0,1,0,0,0,f,f,f,f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Inactive,None,0,,,
0277648711624,Anders,Österberg,S,1981,MAN,2015-10-01,2022-09-26,20203,2551,16204,0,0,f,30,0,0,f,0,f,0,0,0,0,24,0,0,0,f,f,f,f,24,0,16204,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,69,0,69,0,0,0,0,5,13.8,Medium,Individual-focused,0.0,"{""mot:Enskild motion""}",2015-10-02,2021-10-01
0871076471012,Ann-Marie,Fagerström,S,1953,KVINNA,1994-10-03,2006-10-02,15297,4382,9224,0,0,f,14,0,0,f,0,f,0,0,0,0,9,0,0,0,f,f,f,f,5,0,4868,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,134,0,130,0,1,0,0,5,26.8,High,Individual-focused,0.7,"{mot:-,""mot:Enskild motion"",mot:Flerpartimotion}",2000-04-05,2005-10-18
0914133868703,Barbro,Hietala Nordlund,S,1946,KVINNA,1994-10-03,2007-01-17,18984,4381,10173,0,0,f,17,0,0,f,0,f,0,0,0,0,10,0,0,0,f,f,f,f,4,0,5704,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,207,1,200,3,1,0,0,5,41.4,Very High,Individual-focused,0.5,"{mot:-,""mot:Enskild motion"",mot:Flerpartimotion,mot:Kommittémotion,mot:Partimotion}",2000-04-06,2005-10-18
0394664838002,Jens,Nilsson,S,1948,MAN,2011-12-01,2018-03-12,2293,0,0,0,2293,f,1,0,0,f,0,f,0,0,0,0,0,0,0,0,f,f,f,f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Inactive,None,0,,,
0977824845202,Anita,Brodén,L,1948,KVINNA,2002-09-30,2014-09-29,16642,4382,7959,0,0,f,15,0,0,f,0,f,0,0,0,0,6,0,0,0,f,f,f,f,4,0,5056,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,497,15,353,80,49,0,0,11,45.2,Very High,Individual-focused,9.9,"{""mot:Enskild motion"",mot:Flerpartimotion,mot:Kommittémotion,mot:Partimotion}",2002-10-07,2014-07-28
0601988899907,Ing-Marie,Hansson,S,1932,KVINNA,1979-10-01,1988-10-03,3290,3290,0,0,0,f,3,0,0,f,0,f,0,0,0,0,0,0,0,0,f,f,f,f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Inactive,None,0,,,
0220310363926,Sara,Skyttedal,KD,1986,KVINNA,2019-07-02,2024-07-16,1841,0,0,0,1841,f,1,0,0,f,0,f,0,0,0,0,0,0,0,0,f,f,f,f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Inactive,None,0,,,
0925516323103,Ingegerd,Troedsson,M,1929,KVINNA,1976-10-04,1994-10-03,7648,5474,1083,0,0,f,8,0,0,f,0,f,0,0,0,0,1,0,0,0,f,f,f,f,1,0,1083,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Inactive,None,0,,,
042839539117,Alice,Åström,V,1959,KVINNA,1994-10-03,2010-10-04,27516,5845,14962,0,0,f,31,0,0,f,1454,f,0,0,0,0,23,1,0,0,f,f,f,f,14,0,9959,1,0,526,0,0,1,0,14,0,0,0,0,0,0,0,855,365,30,426,30,0,0,10,85.5,Very High,Party-focused,3.5,"{mot:-,""mot:Enskild motion"",mot:Flerpartimotion,mot:Kommittémotion,mot:Partimotion}",2000-03-13,2010-04-09
0624994476012,Nermina,Mizimovic,S,1973,KVINNA,2019-01-22,2020-12-01,1692,284,1408,0,0,f,20,0,0,f,0,f,0,0,0,0,17,0,0,0,f,f,f,f,17,0,1408,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Inactive,None,0,,,
0751280022025,Alexander,Ojanne,S,1986,MAN,2022-02-01,2022-09-26,471,237,234,0,0,f,3,0,0,f,0,f,0,0,0,0,1,0,0,0,f,f,f,f,1,0,234,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Inactive,None,0,,,
0619928872229,Laila,Naraghi,S,1982,KVINNA,2016-09-12,2026-09-28,22451,3192,17062,0,0,t,29,3,0,f,0,f,2,0,0,0,20,0,0,0,f,f,t,t,17,1,13682,0,0,0,0,0,0,0,17,1,0,0,0,0,0,0,94,0,74,20,0,0,24,9,10.4,Medium,Individual-focused,0.0,"{""mot:Enskild motion"",mot:Kommittémotion}",2016-09-30,2025-11-26
0972636989226,Dzenan,Cisija,S,1976,MAN,2022-09-26,2026-09-21,2374,1191,1183,0,0,t,2,2,0,f,0,f,1,0,0,0,1,0,0,0,f,f,t,t,1,1,1183,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,69,0,57,12,0,0,28,2,34.5,Medium,Individual-focused,0.0,"{""mot:Enskild motion"",mot:Kommittémotion}",2023-10-03,2025-10-15
0925652297119,Per,Ramhorn,SD,1967,MAN,2010-10-04,2022-09-26,33005,4375,17888,0,0,f,31,0,0,f,1644,f,0,0,0,0,20,1,0,0,f,f,f,f,17,0,13787,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,309,27,219,58,0,1,0,11,28.1,Very High,Individual-focused,0.0,"{mot:,""mot:Enskild motion"",mot:Följdmotion,mot:Kommittémotion,mot:Partimotion}",2010-10-27,2022-04-19
0350758939722,Pontus,Haag,M,1983,MAN,2012-09-01,2012-12-31,363,121,242,0,0,f,3,0,0,f,0,f,0,0,0,0,2,0,0,0,f,f,f,f,2,0,242,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,Low,Individual-focused,0.0,"{""mot:Enskild motion""}",2012-10-02,2012-12-07
0111697351426,Louise,Eklund,L,1979,KVINNA,2022-09-26,2026-10-31,7802,1191,4716,0,0,t,9,8,0,f,1167,t,4,0,1,0,4,1,0,0,f,f,t,t,3,3,3533,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,20,0,20,0,0,0,12,2,10.0,Low,Individual-focused,0.0,"{""mot:Enskild motion""}",2023-10-02,2025-10-07
0658584530506,Lena,Larsson,S,1947,KVINNA,1994-10-03,1998-10-05,3816,1463,2353,0,0,f,3,0,0,f,0,f,0,0,0,0,2,0,0,0,f,f,f,f,1,0,899,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Inactive,None,0,,,
0739152363302,Göran,Lennmarker,M,1943,MAN,1991-09-30,2012-02-13,44067,6944,17021,0,0,f,67,0,0,f,0,f,0,0,0,0,41,0,0,0,f,f,f,f,10,0,6033,14,0,6743,5,0,9,0,10,0,0,0,0,0,0,0,202,101,5,72,3,0,0,6,33.7,Very High,Party-focused,1.5,"{mot:-,""mot:Enskild motion"",mot:Flerpartimotion,mot:Kommittémotion,mot:Partimotion}",2000-03-08,2006-05-10
0432629750500,Rune,Evensson,S,1935,MAN,1982-10-04,1998-10-05,14947,5845,9102,0,0,f,13,0,0,f,0,f,0,0,0,0,8,0,0,0,f,f,f,f,3,0,3635,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Inactive,None,0,,,
